报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),66474,28545,127344,90869,58603,24926,105605,75074,49744,21234,99049,71287,46571,17534,80327,57531,33689,12498,54915,39248,25418,10892,50884,37318,24162,11041,50583,37631,24664,12171,50500,37402,24608,11493,45656,32335,8864,41457,42576,
营业收入(万元),66474,28545,127344,90869,58603,24926,105605,75074,49744,21234,99049,71287,46571,17534,80327,57531,33689,12498,54915,39248,25418,10892,50884,37318,24162,11041,50583,37631,24664,12121,50500,37165,24608,11493,45656,32308,8864,41457,42576,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,51,--,238,--,0,0,27,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),63008,27275,124379,88420,56397,23902,99108,69999,46283,19936,96035,69194,45966,17699,80003,57046,33645,12896,53032,37162,23884,10492,47651,34383,22022,10187,46251,33748,21619,10906,45369,33435,21994,10337,40749,29159,8196,37847,38990,
营业成本(万元),58165,24754,114786,81967,52461,22192,90802,64306,42591,18105,87938,63752,42513,16214,74261,53496,31399,11522,48114,34212,21988,9352,43936,31980,20725,9360,42904,31441,20399,9948,41260,30483,20079,9420,38529,27580,7697,35849,37487,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,20,--,322,--,0,0,244,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,4,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),234,93,400,234,154,76,380,171,112,52,274,191,154,53,154,92,56,31,149,42,17,12,13,0,0,0,16,16,16,1,100,103,69,14,213,116,19,152,104,
销售费用(万元),577,224,1430,976,619,292,1514,997,568,289,1533,804,476,228,1099,570,353,213,829,642,408,232,747,547,342,194,642,474,278,127,604,463,324,160,535,349,71,427,298,
管理费用(万元),4214,1867,6875,4998,3183,1505,6209,4669,3134,1464,5842,4149,2614,1097,4605,3170,2108,1057,3932,2688,1723,830,3288,2301,1419,603,3178,2310,1473,728,3065,1891,1212,563,1027,741,243,909,718,
财务费用(万元),-9,446,688,394,198,86,-694,-201,-147,44,-304,-107,131,96,43,25,8,19,-537,-385,-309,-38,-751,-505,-502,-34,-804,-688,-684,7,38,18,139,67,319,17,91,411,345,
资产减值损失(万元),-174,-109,200,-148,-217,-249,898,57,26,-18,752,405,77,12,-159,-308,-279,54,545,-38,57,104,417,59,39,63,316,195,136,71,301,154,171,112,125,111,74,99,38,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,-31,--,0,0,-0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),3509,1292,3730,2702,2431,1024,6497,5075,3460,1298,3013,2093,605,-166,324,485,44,-398,1883,2086,1534,400,3233,2934,2140,855,4331,3883,3045,1266,5131,3936,2614,1156,4907,3176,668,3610,3586,
营业外收入(万元),--,--,10,63,42,24,307,178,124,76,394,151,116,73,160,214,130,95,203,129,71,40,146,132,58,16,431,414,366,351,145,76,61,16,76,54,24,366,519,
营业外支出(万元),140,5,17,25,25,5,506,506,5,5,14,6,5,5,9,5,--,--,7,7,5,--,9,9,7,5,--,--,0,--,--,--,--,0,0,--,0,25,0,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
利润总额(万元),3369,1287,3723,2740,2448,1043,6298,4747,3579,1369,3393,2238,716,-97,475,694,174,-303,2079,2208,1600,440,3371,3058,2191,865,4762,4297,3411,1617,5277,4012,2674,1172,4983,3230,692,3951,4105,
所得税费用(万元),556,335,672,602,421,225,841,1167,792,321,324,136,153,47,297,323,225,2,265,350,235,52,539,465,325,121,768,665,541,232,792,628,425,176,766,501,113,623,868,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
净利润(万元),2813,952,3051,2138,2027,818,5457,3580,2787,1048,3069,2101,563,-144,178,371,-50,-305,1814,1859,1365,388,2832,2593,1867,745,3994,3632,2870,1385,4485,3384,2249,996,4217,2729,580,3328,3237,
归属于母公司所有者的净利润(万元),1446,225,1309,861,1146,390,3555,2413,2012,725,2315,1647,626,13,798,826,363,-160,1883,1893,1387,392,2822,2593,1867,746,3994,3632,2870,1385,4485,3384,2249,996,4217,2729,580,3328,3237,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-420,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,
少数股东损益(万元),1366,727,1742,1276,882,428,1902,1167,776,323,754,454,-62,-157,-619,-455,-414,-145,-69,-34,-22,-4,10,--,--,-1,--,--,0,--,--,--,--,0,0,--,0,0,0,
基本每股收益,0.08,0.01,0.07,0.05,0.06,0.02,0.2,0.13,0.11,0.04,0.13,0.09,0.04,0,0.04,0.05,0.02,-0.01,0.11,0.11,0.16,0.04,0.32,0.29,0.21,0.08,0.45,0.41,0.32,0.15,0.55,0.43,0.3,0.15,0.63,0.41,0.09,0.5,0.48,
稀释每股收益,0.08,0.01,0.07,0.05,0.06,0.02,0.2,0.13,0.11,0.04,0.13,0.09,0.04,0,0.04,0.05,0.02,-0.01,0.11,0.11,0.16,0.04,0.32,0.29,0.21,0.08,0.45,0.41,0.32,0.15,0.55,0.43,0.3,0,0.63,0.41,0,0.5,0.48,
