报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),95313,49355,23138,74301,56495,38399,10553,93160,76451,57308,48793,
营业收入(万元),95313,49355,23138,74301,56495,38399,10553,93160,76451,57308,48793,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),55420,31613,16678,65779,51604,36210,9964,88831,72430,55197,47423,
营业成本(万元),47016,26767,14177,57067,44994,31673,8216,78701,63270,46847,40223,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1290,696,322,885,581,332,125,868,775,440,294,
销售费用(万元),867,408,199,793,561,384,194,1085,744,676,631,
管理费用(万元),4901,3018,1550,4665,3479,2195,1089,4741,4854,4850,4135,
财务费用(万元),1017,638,271,2318,1706,1297,412,3426,2769,2124,2011,
资产减值损失(万元),329,86,159,51,282,329,-71,10,17,259,129,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),109,--,--,--,--,--,--,43,-10,-10,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),40001,17742,6460,8523,4891,2189,589,4372,4011,2101,1370,
营业外收入(万元),123,42,10,289,187,65,10,382,437,409,131,
营业外支出(万元),64,60,1,121,9,9,0,42,229,88,109,
非流动资产处置损失(万元),42,42,--,35,8,8,--,35,169,37,87,
利润总额(万元),40060,17724,6469,8691,5069,2245,599,4712,4219,2421,1392,
所得税费用(万元),8881,4129,1497,2034,1146,458,130,1873,1201,859,403,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),31179,13594,4972,6657,3924,1787,468,2839,3017,1562,989,
归属于母公司所有者的净利润(万元),31179,13594,4972,6657,3924,1787,468,2839,3017,1562,996,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,-7,
基本每股收益,2.83,1.29,0.55,0.74,0.44,0.2,0.05,0.32,0.34,0.17,0.11,
稀释每股收益,2.83,1.29,0.55,0.74,0.44,0.2,0.05,0.32,0.34,0.17,0.11,
