报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),42312,29062,42866,32149,29246,19870,17836,14483,
营业收入(万元),42312,29062,42866,32149,29246,19870,17836,14483,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),35899,24743,34889,26167,23134,16752,13694,10614,
营业成本(万元),25556,17081,23157,17268,13607,10890,9519,7186,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),665,494,351,363,164,63,176,114,
销售费用(万元),3049,1906,3739,2704,2709,1576,929,1159,
管理费用(万元),5744,4578,6562,5022,5433,3064,2334,1848,
财务费用(万元),633,443,-301,-226,156,478,302,80,
资产减值损失(万元),253,241,1382,1036,1065,681,434,227,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,48,166,-234,-160,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,28,-234,-160,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),6518,4375,7977,5983,6160,3285,3908,3710,
营业外收入(万元),83,13,184,138,1858,1048,398,666,
营业外支出(万元),22,22,0,0,32,99,19,3,
非流动资产处置损失(万元),0,0,0,0,4,7,--,0,
利润总额(万元),6580,4367,8160,6120,7986,4233,4286,4373,
所得税费用(万元),1041,675,1226,919,1472,797,744,721,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5539,3692,6935,5201,6514,3436,3543,3651,
归属于母公司所有者的净利润(万元),5446,3567,6539,4904,6464,3436,3543,3651,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),93,125,396,297,50,--,--,--,
基本每股收益,0.96,0.63,1.15,0.87,1.14,0.61,0.69,0.72,
稀释每股收益,0.96,0.63,1.15,0.87,1.14,0.61,0.69,0.72,
