报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),47445,32638,12248,53969,34998,20515,4321,40356,28845,22459,18500,
营业收入(万元),47445,32638,12248,53969,34998,20515,4321,40356,28845,22459,18500,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),43871,31030,12062,49432,32841,19773,4975,37647,26287,21254,17072,
营业成本(万元),35673,25487,9774,41965,27658,16054,3008,30958,20499,16599,12741,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),68,74,50,321,224,164,100,615,457,255,289,
销售费用(万元),2148,1328,574,2369,1578,1070,572,1760,1405,1020,963,
管理费用(万元),4445,2966,1603,3487,2885,2119,1331,3778,3340,3171,3039,
财务费用(万元),-159,-140,-72,-186,-122,-62,-35,21,29,14,54,
资产减值损失(万元),1696,1315,132,1476,619,427,-1,513,557,196,-14,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,-63,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,-55,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3574,1607,186,4537,2157,742,-654,2709,2558,1205,1365,
营业外收入(万元),442,170,38,331,64,40,41,516,232,684,411,
营业外支出(万元),16,16,1,1,1,1,1,1,1,0,1,
非流动资产处置损失(万元),1,1,1,1,1,1,1,1,0,0,1,
利润总额(万元),4000,1761,224,4867,2220,782,-614,3224,2790,1889,1775,
所得税费用(万元),435,247,54,565,287,222,13,308,336,195,195,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3565,1514,170,4302,1933,560,-627,2916,2454,1693,1580,
归属于母公司所有者的净利润(万元),3546,1495,147,4260,1913,553,-577,2842,2454,1693,1580,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),19,19,23,42,20,7,-50,74,--,--,-1,
基本每股收益,0.35,0.15,0.01,0.57,0.26,0.07,-0.08,0.38,0.33,0.23,0.21,
稀释每股收益,0.35,0.15,0.01,0.57,0.26,0.07,-0.08,0.38,0.33,0.23,0.21,
