报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),11693,9111,5116,19561,14322,9972,5063,17096,10208,11949,9352,10041,
营业收入(万元),11693,9111,5116,19561,14322,9972,5063,17096,10208,11949,9352,10041,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),10689,7978,4435,16477,12286,8492,4411,14629,8321,10791,7628,7633,
营业成本(万元),8044,6263,3469,13038,9551,6644,3384,11301,6568,7720,5469,5909,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),122,102,50,149,107,67,25,114,52,43,65,67,
销售费用(万元),556,354,193,776,608,406,210,721,438,533,407,373,
管理费用(万元),1604,979,577,2017,1661,1086,610,1924,882,1954,1399,1170,
财务费用(万元),304,218,92,352,242,178,73,478,300,325,232,91,
资产减值损失(万元),60,61,54,145,118,112,109,91,82,216,56,23,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,6,10,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1220,1317,681,3085,2037,1479,652,2467,1887,1158,1730,2418,
营业外收入(万元),404,372,102,698,460,275,120,759,374,583,480,234,
营业外支出(万元),6,6,4,0,0,--,2,17,5,7,10,12,
非流动资产处置损失(万元),--,--,--,0,--,--,--,9,--,--,0,1,
利润总额(万元),1618,1683,780,3782,2497,1755,770,3208,2256,1735,2200,2640,
所得税费用(万元),260,257,120,531,377,266,117,437,508,301,319,398,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1358,1426,660,3251,2120,1489,653,2771,1748,1434,1881,2242,
归属于母公司所有者的净利润(万元),1358,1426,660,3251,2120,1489,653,2771,1748,1434,1881,2242,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.24,0.28,0.13,0.64,0.42,0.29,0.13,0.54,0.34,0.32,0.42,0.5,
稀释每股收益,0.24,0.28,0.13,0.64,0.42,0.29,0.13,0.54,0.34,0.32,0.42,0.5,
