报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),44299,29437,13444,67786,43202,25733,8582,30982,17005,10772,3521,20473,21342,16042,13190,
营业收入(万元),44299,29437,13444,67786,43202,25733,8582,30982,17005,10772,3521,20473,21342,16042,13190,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),34137,22695,9878,52680,31962,18888,6378,24158,13522,8373,2949,16036,15644,12724,10190,
营业成本(万元),26902,17563,7304,37452,24156,13789,4379,16547,8647,5280,1819,10539,10453,8247,7480,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),375,263,126,568,361,231,77,299,155,95,29,213,211,160,94,
销售费用(万元),3160,2074,867,4891,2611,1541,506,2257,1563,983,390,1833,1961,1707,1065,
管理费用(万元),4449,3281,1052,6675,3939,2813,1424,4426,3007,1939,714,3130,2978,2527,1507,
财务费用(万元),-172,-140,32,-67,-33,-14,-9,-67,-53,-35,-6,-72,-8,-4,-2,
资产减值损失(万元),-578,-345,497,3161,927,529,1,697,203,110,3,393,50,87,46,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-2,-2,--,--,--,--,--,--,--,--,--,--,--,18,1,
对联营企业和合营企业的投资收益(万元),-2,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12664,8559,3566,15107,11240,6845,2204,6824,3483,2400,572,4437,5698,3335,3000,
营业外收入(万元),0,0,642,2861,954,954,811,1300,914,739,531,1423,1213,1018,190,
营业外支出(万元),0,--,--,--,--,--,--,0,0,--,--,28,15,2,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,0,--,--,0,--,0,--,
利润总额(万元),12664,8559,4208,17968,12194,7799,3016,8125,4396,3139,1103,5832,6896,4351,3189,
所得税费用(万元),1968,1475,751,2440,1598,1036,436,1031,532,392,137,763,964,368,330,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10695,7084,3457,15527,10596,6764,2580,7094,3864,2747,966,5069,5932,3984,2859,
归属于母公司所有者的净利润(万元),10695,7084,3457,15527,10596,6764,2580,7094,3864,2747,966,5069,5932,3984,2859,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.51,0.34,0.33,1.59,1.06,0.69,0.5,1.82,0.99,0.7,0.25,1.3,1.52,1.02,--,
稀释每股收益,0.51,0.34,0.33,1.59,1.06,0.69,0.5,1.82,0.99,0.7,0.25,1.3,1.52,1.02,--,
