报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),340045,256469,169589,85182,334581,247565,159954,81700,299386,223414,147953,73296,316220,246788,168379,89406,327814,249145,164261,82163,310350,232869,150835,75419,302396,226285,148376,73752,256105,187387,123201,61310,178075,126434,81081,40799,123740,88582,57269,28212,108641,77818,51855,27266,80527,55754,35038,17925,49183,34773,23135,11217,
营业收入(万元),340045,256469,169589,85182,334581,247565,159954,81700,299386,223414,147953,73296,316220,246788,168379,89406,327814,249145,164261,82163,310350,232869,150835,75419,302396,226285,148376,73752,256105,187387,123201,61310,178075,126434,81081,40799,123740,88582,57269,28212,108641,77818,51855,27266,80527,55754,35038,17925,49183,34773,23135,11217,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,--,0,--,
营业总成本(万元),319024,236218,155649,77671,318262,230003,148810,75676,286693,209580,140426,69909,303840,233311,159001,83726,311835,234241,153979,76899,295746,220179,142681,71093,289554,214363,140335,69257,237434,170739,112936,56575,168070,119005,76606,38232,116799,82768,54049,26875,101700,71372,47138,25101,73571,50314,32107,16691,45825,32340,21572,10644,
营业成本(万元),199381,148221,97633,49900,198665,145427,94148,48890,177281,131976,88166,43606,192951,150542,103798,56318,205471,157681,103806,52036,199013,150467,97087,49171,198233,149274,98703,49021,165896,123335,82049,41651,120877,87939,56531,28727,82881,59263,38122,19005,69851,50246,33608,18251,52150,36809,23040,11912,31045,22424,14796,7041,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,--,--,0,--,
