报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),46891,195238,109938,54992,25783,216108,107018,68077,30594,188363,81709,50163,18638,102315,57758,36607,12053,84703,39273,24887,9314,61779,32646,17873,7268,52260,31357,19712,10320,54093,35716,22451,11272,44943,29012,17614,8756,33703,22004,15251,26843,19374,21872,11817,
营业收入(万元),46891,195238,109938,54992,25783,216108,107018,68077,30594,188363,81709,50163,18638,102315,57758,36607,12053,84703,39273,24887,9314,61779,32646,17873,7268,52260,31357,19712,10320,54093,35716,22451,11272,44943,29012,17614,8756,33703,22004,15251,26843,19374,21872,11817,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),43422,347616,112292,65285,26408,204485,103599,67894,30100,158838,77748,48629,19453,90957,58307,39010,15340,74265,37985,24514,8861,54444,29848,17155,6702,48977,29265,19213,9955,45448,31049,19612,9506,38234,25720,15537,7905,28831,18966,13183,23185,17436,18433,9901,
营业成本(万元),29625,118970,59905,31241,14184,127779,59649,38940,17089,101939,43593,25766,9909,54722,38999,23734,8527,49190,23035,15856,5226,36554,20282,11391,4360,33839,20762,13922,7268,33136,22992,14365,7174,29551,20668,12678,6627,24143,15989,10983,18765,14269,16165,8850,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),1208,13907,4479,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),107,1884,918,654,88,1828,383,107,55,1381,282,196,33,758,241,196,54,453,198,60,66,374,215,113,54,516,337,219,80,843,330,263,68,510,230,161,76,397,266,204,373,318,243,31,
销售费用(万元),5502,35162,25496,17464,6063,30043,20559,13480,6277,23100,16454,10748,4633,14569,9731,7095,3308,12626,7686,5111,2335,8876,5525,3428,1460,8097,5175,3262,1480,7507,5326,3377,1526,5909,3825,2131,979,2906,1818,1292,2557,1835,1023,613,
管理费用(万元),4601,32497,14531,12072,4601,30144,18237,11802,5171,25178,14724,9170,3457,15579,7900,6099,2374,9565,5811,3200,1319,6915,3646,2289,1039,5471,2838,1847,947,3846,2579,1668,780,2320,1288,682,325,1286,871,597,1317,772,703,285,
财务费用(万元),1098,7757,3780,2323,957,4868,2466,1852,584,1647,1303,915,526,1588,63,468,89,1154,695,525,121,415,235,87,39,141,-13,-2,-101,-187,-174,-166,-79,-545,-463,-339,-173,-67,41,25,61,50,21,1,
资产减值损失(万元),1282,137438,3182,1531,514,9824,2305,1713,923,5593,1393,1833,895,3741,1373,1418,988,1278,560,-238,-205,1311,-55,-154,-251,914,165,-35,281,303,-6,104,35,488,171,224,71,166,-18,83,113,192,279,121,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),-110,-381,835,853,809,6613,2277,1714,1344,1063,5,-163,-36,-109,-51,-6,-57,-146,-13,-10,--,25,-26,-53,-8,-14,--,--,--,--,86,--,--,-0,--,--,--,--,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-113,-2275,-286,-41,--,--,387,323,-39,-214,--,-163,-36,-45,--,-6,-57,-146,-13,-10,--,--,--,-53,--,-8,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),3435,-149137,1496,-6939,2192,23466,8333,4084,1838,30588,3966,1371,-851,11249,-600,-2409,-3345,10292,1275,364,452,7360,2772,665,558,3268,2092,500,364,8645,4754,2839,1766,6709,3292,2077,851,4872,3038,2068,3658,1938,3439,1916,
营业外收入(万元),21,74,109,88,33,86,319,41,1055,5953,3893,2640,2089,4194,2477,1858,1424,1502,1002,726,368,1403,970,447,209,1980,603,120,66,1098,351,351,40,676,346,220,89,433,50,13,175,78,0,0,
营业外支出(万元),9,1803,278,12,2,101,70,33,5,334,179,156,28,279,62,37,0,33,28,3,2,100,79,15,1,70,68,27,16,94,10,10,0,0,0,--,--,--,0,0,97,13,0,0,
非流动资产处置损失(万元),--,--,--,--,--,--,10,9,0,215,153,144,2,11,18,6,0,26,3,3,--,13,--,2,--,36,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
利润总额(万元),3447,-150866,1327,-6862,2222,23451,8583,4092,2888,36207,7681,3855,1209,15164,1814,-588,-1920,11760,2249,1087,819,8663,3662,1097,766,5178,2628,593,414,9649,5094,3180,1806,7385,3638,2297,940,5306,3088,2081,3735,2003,3439,1917,
所得税费用(万元),546,-11497,-1461,-2082,557,3322,2195,619,502,6180,2071,1299,107,1904,118,505,-184,444,-837,-315,157,1370,232,134,41,-34,-523,-434,-356,1491,794,490,279,412,262,198,94,505,236,195,60,80,804,663,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),2900,-139369,2788,-4780,1665,20129,6387,3473,2386,30027,5610,2556,1102,13260,1696,-1093,-1737,11316,3086,1402,661,7293,3430,963,725,5212,3151,1027,770,8159,4300,2689,1527,6973,3377,2099,846,4801,2851,1886,3676,1923,2635,1254,
归属于母公司所有者的净利润(万元),2858,-139284,756,-5673,1779,20278,6548,3496,2385,28031,5757,3024,1227,13015,1721,-1273,-1693,10037,2772,921,606,6247,3134,746,548,4657,2977,1165,851,7510,4101,2645,1443,6060,3139,2032,846,4801,2851,1886,3676,1923,2651,1257,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),43,-85,2032,893,-114,-149,-161,-23,1,1996,-147,-467,-125,245,-25,180,-44,1279,314,481,55,1046,296,217,177,555,174,-139,-81,648,200,44,85,913,237,67,--,--,0,0,0,0,-16,-3,
基本每股收益,0.03,-1.6,0.01,-0.07,0.02,0.23,0.08,0.04,0.03,0.35,0.07,0.04,0.02,0.2,0.03,-0.02,-0.06,0.36,0.1,0.04,0.02,0.24,0.12,0.03,0.02,0.19,0.11,0.05,0.04,0.32,0.17,0.11,0.09,0.38,0.2,0.13,0.08,0.56,0.27,0.24,0.47,0.24,0.41,0.21,
稀释每股收益,0.03,-1.6,0.01,-0.07,0.02,0.23,0.07,0.04,0.03,0.35,0.07,0.04,0.02,0.2,0.03,-0.02,-0.06,0.36,0.1,0.04,0.02,0.24,0.12,0.03,0.02,0.19,0.11,0.05,0.04,0.32,0.17,0.11,0.09,0.38,0.2,0.13,0.08,0.56,0,0,0,0,0,0,
