报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
营业总收入(万元),9922999,6664495,4867845,2657292,10116949,6342875,4125566,2331888,9861570,6345408,4167218,2087965,7603314,5265570,3714478,1933878,6259910,4258665,2852737,1473511,5678431,4077489,2641684,1275503,4315997,2946353,1828757,873092,3008948,2137722,1419971,695306,2298607,945419,1281460,842464,
营业收入(万元),9779986,6551308,4795782,2622877,10049162,6299198,4099281,2319867,9844367,6334468,4160092,2084441,7595459,5260410,3711535,1932702,6259077,4258589,2852737,1473511,5678431,4077489,2641684,1275503,4315997,2946353,1828757,873092,3008948,2137722,1419971,695306,2298607,945419,1281460,842464,
利息收入(万元),138871,111125,71151,34187,67300,43374,26123,11945,17034,10827,7058,3497,7827,5149,2941,1176,833,76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),4142,2062,912,227,487,302,162,75,169,114,68,28,29,11,2,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9331065,6231072,4440340,2396692,9577741,6030058,3856175,2105624,8636957,5492831,3587286,1796390,6685060,4542625,3157400,1628134,5338321,3588139,2382990,1231769,4716807,3341223,2157916,1051381,3652636,2486929,1547502,740268,2610511,1830121,1208548,591621,2007261,833722,1197703,790814,
营业成本(万元),8148094,5357314,3841478,2086693,8196690,5161098,3304450,1815591,7436022,4750080,3089758,1558804,5686391,3883382,2712899,1419173,4525176,3054694,2037996,1060398,4053799,2896365,1876554,916874,3156150,2165606,1347611,650759,2259380,1595310,1048866,514065,1729838,716670,1022579,668355,
利息支出(万元),37117,24985,14920,6345,7970,3282,973,263,1713,1425,1044,522,701,277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),1174,565,218,120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),174338,117016,84259,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),362738,256516,178506,100084,390569,237422,141015,76891,383281,234510,153749,76852,288629,198772,132267,69238,228161,150837,98505,51121,205703,147609,95530,46817,159477,108963,66355,29065,105232,73014,52965,26635,81109,33645,42560,21734,
销售费用(万元),457520,304955,207750,117043,440640,266912,156943,78348,317542,207443,140225,62759,284157,179697,119268,59361,208476,136707,90606,44721,189526,133814,85530,41039,165635,108678,63372,28525,119271,77577,52524,24608,107020,46808,70483,46167,
管理费用(万元),167630,105744,67668,62505,496304,334993,230998,126596,457470,287043,190681,93245,403060,251265,165677,78396,382234,250326,160471,78040,274742,167689,103400,48259,174370,105221,68725,33530,128387,84080,54217,26468,87366,35121,62694,55965,
财务费用(万元),-49388,45397,30445,15014,13860,10505,7610,5579,-386,2156,2449,3224,13937,23048,21853,-26,-12938,-4543,-4612,-2440,-8385,-5099,-3045,-1066,-10533,-6154,-4785,-2534,-2293,-601,-818,-300,-782,-103,-2358,-4934,
资产减值损失(万元),13653,5508,6087,8888,31708,15844,14186,2355,41315,10173,9380,984,8185,6184,5437,1992,7212,118,25,-72,1422,846,-54,-542,7537,4615,6224,923,534,741,793,146,2709,1582,1746,3528,
公允价值变动收益(万元),-14035,982,-2821,-9473,17540,--,--,--,--,--,--,--,-21,-21,-21,-22,-406,1006,-540,-1257,-738,-311,462,1094,1047,-74,-839,--,313,201,201,196,-195,--,--,--,
