报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),228249,135101,55328,277178,149559,93237,46922,231448,117597,73171,43799,188761,103193,71196,44265,149753,92922,62880,36979,130553,82009,52225,20405,64147,45990,29025,15354,58152,37749,25140,13415,42170,26550,17265,9824,34096,24669,16998,9828,37196,25137,16919,9773,29586,17509,10701,6072,19189,12666,8169,4287,
营业收入(万元),228249,135101,55328,277178,149559,93237,46922,231448,117597,73171,43799,188761,103193,71196,44265,149753,92922,62880,36979,130553,82009,52225,20405,64147,45990,29025,15354,58152,37749,25140,13415,42170,26550,17265,9824,34096,24669,16998,9828,37196,25137,16919,9773,29586,17509,10701,6072,19189,12666,8169,4287,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
营业总成本(万元),224725,133867,53440,269619,142140,90675,45343,232827,110921,71874,42467,173980,98033,68690,41389,145225,89198,60463,35035,127597,80689,51375,18699,64288,46312,28277,14946,56983,36277,24005,12897,44024,28128,19097,9670,33336,23344,15919,9275,37368,24758,16542,9604,31078,18302,11336,6024,19961,12542,8312,3963,
营业成本(万元),169403,99015,37550,204341,108521,67448,34062,177447,81648,51056,33683,127250,72401,50733,34100,102523,65717,45824,28134,91006,60422,39118,12121,37557,29916,18291,9506,35778,23902,16134,8236,25699,16397,10678,5889,19354,15099,10781,6037,23421,16271,10678,6027,18683,10717,6362,3597,10686,6888,4542,2281,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
研发费用(万元),491,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
营业税金及附加(万元),1316,816,370,3080,1771,1201,701,3379,1035,891,781,1905,438,299,52,1030,485,297,120,769,379,211,125,628,266,174,83,538,271,151,170,318,207,140,85,275,193,128,71,277,159,102,58,244,151,96,47,201,135,85,35,
销售费用(万元),31782,20701,8896,44448,19746,14557,6633,38833,19221,14093,5675,39182,17157,11820,5030,31515,16709,10350,4713,25620,13456,8002,4608,20906,12749,6895,3546,13731,8341,5423,3038,8724,5700,3524,2184,7229,4055,2499,1913,6773,4780,3415,2222,5918,4036,2485,1375,4808,2583,1673,755,
管理费用(万元),14169,8762,4809,11492,7549,4548,2507,9447,7524,5016,2113,10997,7551,5233,2139,7692,4607,2843,1465,6601,4071,2523,1130,5740,2958,1568,1166,3724,1960,1282,744,5315,3689,3044,1024,3759,2261,1241,680,3780,1846,1276,753,3100,1480,1019,547,2400,1740,1099,537,
财务费用(万元),6399,4089,1847,4972,3961,2353,1136,2203,1610,592,267,-1272,-415,-240,-53,1802,1659,1120,604,3355,2419,1595,715,1650,2004,1254,645,1926,1397,897,708,1759,1350,926,488,1857,1645,1179,573,2340,1744,1112,545,2559,1603,988,459,1640,1005,723,355,
资产减值损失(万元),1165,483,-31,1287,592,568,302,1518,-117,225,-52,-4081,901,845,121,663,22,28,--,246,-59,-73,--,-2194,-1581,94,--,1285,406,118,--,2209,785,785,--,861,91,91,--,777,-42,-42,0,574,315,385,0,226,191,191,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
投资收益(万元),-363,-363,35,-302,939,1,40,44,34,36,-0,4,56,41,--,287,369,319,163,1145,972,972,42,-27,-27,40,40,3,3,3,--,17871,17871,17871,--,0,--,--,--,129,--,--,0,3831,3931,187,0,1196,1219,1121,-9,
对联营企业和合营企业的投资收益(万元),-319,-319,--,-192,-38,-38,--,-44,-2,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
营业利润(万元),3975,1224,2088,9964,8469,2618,1619,-1335,6710,1334,1332,14784,5217,2547,2876,4815,4093,2736,2106,4101,2292,1821,1748,-168,-348,789,448,1172,1475,1138,518,16017,16293,16039,153,760,1325,1080,553,-43,379,377,169,2338,3137,-447,49,424,1343,978,314,
营业外收入(万元),482,330,183,2372,654,513,286,2028,1167,898,1083,2278,1933,1554,233,2094,1043,918,617,1160,793,614,253,3080,2571,1041,206,1552,994,788,134,4774,831,677,174,373,52,24,21,131,120,96,85,29,8,7,7,0,0,0,--,
营业外支出(万元),56,40,19,591,78,61,21,2806,1267,61,6,1802,198,166,102,620,123,40,19,657,123,59,21,788,654,641,418,2129,1350,913,516,3070,1083,687,104,1557,179,138,228,4023,256,144,95,2086,19,4,0,339,30,28,0,
非流动资产处置损失(万元),--,--,--,--,28,22,0,196,2,1,1,6,1,1,--,106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,
利润总额(万元),4401,1514,2252,11745,9044,3069,1884,-2113,6610,2171,2408,15259,6952,3935,3007,6289,5013,3614,2704,4604,2962,2376,1981,2124,1570,1189,236,595,1119,1014,135,17722,16041,16028,224,-424,1197,965,346,-3936,243,328,159,281,3126,-444,55,85,1313,950,314,
所得税费用(万元),-281,352,369,1268,-172,-210,-46,-4630,131,-221,13,350,-101,-87,2,109,-70,-70,--,497,27,31,--,372,34,34,--,-212,360,162,--,2340,669,669,--,205,-14,-14,--,-71,18,18,0,-116,-50,-61,0,-160,0,0,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,--,0,0,0,--,
净利润(万元),4682,1162,1883,10477,9216,3279,1930,2517,6479,2392,2395,14909,7053,4021,3005,6180,5083,3684,2704,4107,2935,2345,1981,1752,1536,1155,236,808,760,851,135,15382,15371,15359,224,-630,1211,979,346,-3865,225,311,159,397,3176,-383,55,245,1313,950,314,
归属于母公司所有者的净利润(万元),4927,1656,1260,11107,9074,2758,2347,1632,6047,2132,2235,14914,7059,4026,3007,6224,5105,3706,2721,4114,2931,2339,1978,1858,1602,1214,293,1232,892,944,260,16199,15369,15358,223,-630,1212,980,346,-3818,579,426,236,568,3477,-228,122,54,1165,843,229,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-43,--,--,--,--,22,22,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-245,-494,623,-631,142,521,-416,885,432,260,160,-5,-7,-4,-2,-44,-23,-22,-17,-8,4,6,3,-106,-66,-59,-57,-424,-132,-93,-124,-817,2,1,1,0,-1,-1,0,-47,-353,-116,-77,-170,-301,-155,-67,191,147,107,85,
基本每股收益,0.07,0.02,0.02,0.18,0.15,0.04,0.04,0.03,0.1,0.03,0.07,0.48,0.22,0.13,0.1,0.24,0.21,0.15,0.12,0.19,0.14,0.12,0.11,0.1,0.09,0.07,0.02,0.07,0.05,0.05,0.02,0.91,0.86,0.86,0.01,-0.04,0.07,0.06,0.02,-0.21,0.03,0.02,0.01,0.03,0.2,-0.01,0.01,0,0.07,0.03,0.02,
