报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),86990,954298,699285,391606,233148,1439084,639133,364155,116359,976969,310327,293334,195711,401291,49669,28212,13542,394747,109879,67043,13802,296164,103088,86583,25123,35445,28453,26432,1274,16420,13587,9713,5901,32745,22482,17774,11273,209251,43709,21971,6067,42981,351,74,--,37518,1072,1049,1027,4639,3424,2548,1330,
营业收入(万元),86990,954298,699285,391606,233148,1439084,639133,364155,116359,976969,310327,293334,195711,401291,49669,28212,13542,394747,109879,67043,13802,296164,103088,86583,25123,35445,28386,26432,1274,16420,13587,9713,5901,32745,22482,17774,11273,209251,43453,21971,6046,42981,351,74,--,37518,1072,1049,1027,4639,3424,2548,1330,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,256,--,21,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,67,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),135371,1054078,715425,403647,235121,1383151,691021,404050,131841,1002257,383423,343164,220527,395588,79662,43965,20755,338010,126686,73114,21845,265492,101806,85469,25616,46394,31429,26537,2548,16657,14170,8911,2976,30654,16051,12372,7782,168436,31484,14359,4297,37940,3174,2048,888,28657,2437,2075,791,5500,3979,3070,1483,
营业成本(万元),51572,622507,424000,221405,131751,986173,452914,271201,79591,747525,264043,251713,177824,292345,31638,16714,7080,237348,71793,39809,8027,198998,69887,59616,16619,26125,20595,19486,301,6680,5828,3533,707,15893,9570,7933,5243,143991,22953,9907,2564,30013,64,76,--,22641,1142,1124,1121,3354,2411,1815,919,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4639,112820,59998,37026,30301,138471,61058,28529,8848,97637,19354,19110,13677,25108,4304,2743,1136,28054,7264,5922,1221,23171,8469,6707,1957,2696,2053,1951,89,947,1037,689,364,2105,1379,1092,679,13402,2578,1281,355,2608,72,23,--,3905,18,17,8,392,389,292,168,
销售费用(万元),7468,41843,28725,18279,8532,39309,24630,13942,5583,16976,9367,5916,3298,11601,8002,5171,2697,11411,7265,4149,1893,9343,6359,4026,2169,5159,2968,1306,562,2260,1303,729,241,2274,1806,1110,564,2642,1828,996,294,1530,614,349,139,448,28,23,14,699,466,425,195,
