报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),88516,428061,310217,165706,74727,360332,264877,156730,69879,317648,243948,129172,63424,286607,217189,113450,54008,264648,197128,100581,46243,230588,178589,93662,46184,216032,167784,96462,49993,188248,148622,81621,35465,156429,125492,35150,192758,145345,
营业收入(万元),88516,428061,310217,165706,74727,360332,264877,156730,69879,317648,243948,129172,63424,286607,217189,113450,54008,264648,197128,100581,46243,230588,178589,93662,46184,216032,167784,96462,49993,188248,148622,81621,35465,156429,125492,35150,192758,145345,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),86001,361554,255266,137018,62107,278483,208550,126087,58830,262598,200736,112195,54240,232898,174545,92799,44450,229225,169651,88885,40471,197519,149762,80036,40706,182148,137806,77939,40597,152785,118292,63744,28141,127764,101986,28554,169917,134381,
营业成本(万元),59941,288226,202819,107428,49290,242984,181117,108611,48384,231474,179451,97287,47702,201120,151909,79761,38907,191729,144531,73778,35089,171077,131819,70284,36420,158685,123329,69619,35689,131974,104821,56468,24935,114304,91855,26383,153250,122872,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业税金及附加(万元),775,2265,1483,821,346,1261,456,251,147,708,437,256,121,560,362,252,100,483,308,223,85,378,225,134,61,307,213,146,76,196,96,44,16,177,155,31,192,73,
销售费用(万元),6606,24157,18318,10668,5056,18041,11613,7178,3180,14522,10372,6930,3307,13902,9957,6779,3339,15920,9299,5607,2469,14305,9746,5924,2866,11087,7056,4359,1885,7614,5027,2907,1376,5028,4036,913,6307,4720,
管理费用(万元),9248,34481,23301,14295,6791,26460,18688,12570,6308,21846,12932,8400,3712,16619,10450,6795,2770,14955,9907,6746,2741,13015,8556,5239,2430,11141,7603,4955,2267,9380,5212,3123,1914,6714,4409,1396,5605,4352,
财务费用(万元),9999,11569,8087,3214,499,-13179,-5158,-3703,440,-5571,-3901,-524,-290,1588,926,193,-241,5133,3734,2554,497,-1002,-1746,-1263,-260,-349,-1823,-1717,410,3260,2274,802,171,814,693,280,3911,931,
资产减值损失(万元),-567,855,1259,592,126,2917,1834,1181,370,-381,1445,-154,-310,-891,942,-980,-425,1005,1873,-23,-410,-255,1163,-282,-811,1277,1429,577,271,362,862,400,-271,727,838,-448,651,1433,
公允价值变动收益(万元),-60,188,257,72,216,2812,991,-1361,809,-1619,-541,1226,-563,-3192,-1452,-2122,-1935,1744,1896,272,186,575,26,-101,238,141,--,--,--,--,--,--,0,--,--,0,0,0,
投资收益(万元),9928,2546,-206,3660,1130,-211,3465,2191,2562,7262,9951,6890,1832,14413,10039,8469,3502,11777,7316,4460,1069,2114,1965,1428,786,2342,972,776,--,0,--,--,0,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),9357,4422,3444,2605,810,3768,4069,2925,1267,6493,7750,5002,1000,5098,5019,4923,1688,6895,4311,3090,690,--,1785,1170,605,419,--,--,--,--,--,--,0,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业利润(万元),12434,70944,56398,33078,13966,84451,60783,31472,14420,60693,52622,25094,10453,64930,51232,26998,11126,48943,36690,16429,7026,35757,30818,14954,6502,36367,30949,19300,9396,35463,30330,17877,7324,28665,23506,6596,22841,10963,
营业外收入(万元),21,407,98,76,165,1176,873,585,49,1733,996,190,118,1039,749,437,185,4068,3991,3788,3449,1222,346,155,108,1136,665,510,272,1193,825,517,253,610,330,205,121,43,
营业外支出(万元),151,279,321,229,26,968,330,213,118,569,503,293,117,525,390,221,75,344,284,152,62,462,307,186,56,335,229,121,61,430,331,208,10,252,195,51,279,198,
