报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
营业总收入(万元),2315,11091,8745,6332,2055,16770,12076,7965,4454,23043,12838,9013,5907,34550,25620,17672,5716,33580,23559,16356,5156,37299,31642,25774,12388,62664,50128,32460,11055,66883,54349,32428,10027,57392,42353,24336,7047,42083,31615,19762,7391,39835,27944,15118,5807,31810,25164,
营业收入(万元),2315,11091,8745,6332,2055,16770,12076,7965,4454,23043,12838,9013,5907,34550,25620,17672,5716,33580,23559,16356,5156,37299,31642,25774,12388,62664,50128,32460,11055,66883,54349,32428,10027,57392,42353,24336,7047,42083,31615,19762,7391,39835,27944,15118,5807,31810,25164,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,
营业总成本(万元),6001,41475,27205,17100,5382,43266,26288,15180,7748,47963,27227,15370,8725,53300,35065,23585,8911,54461,32213,21212,8008,51561,37171,28267,13178,61244,45499,29112,10800,56169,42913,26292,8680,45006,32506,19699,6642,37008,27521,17563,6738,35399,24943,14099,5529,28687,23331,
营业成本(万元),2440,12722,10853,7291,2515,19835,13597,8661,4998,23132,12025,8644,5689,31304,23206,15867,5454,28545,20130,13700,4528,30429,23886,19092,8740,44913,35533,22991,7979,45705,35864,21683,6635,37290,27045,16319,5278,31407,23741,15086,5568,31187,22030,12195,4711,25640,20518,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,
