报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,
营业总收入(万元),191790,129392,226907,163094,105358,205637,109410,55203,192640,150845,97186,51745,146710,117648,79531,39879,--,86978,61801,
营业收入(万元),191790,129392,226907,163094,105358,205637,106419,53774,192640,142034,77125,43178,146710,91181,60071,32231,99865,66434,46833,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,2990,1429,--,8811,20062,8567,--,26467,19459,7649,--,20545,14968,
营业总成本(万元),180966,119978,215461,156834,102849,201737,110209,58839,188359,151060,97960,56466,146655,122432,79524,42410,16504,84294,58497,
营业成本(万元),150635,99442,168737,124422,78447,156332,85791,46007,158584,121565,72458,42025,121417,88226,56726,31700,92216,60287,42079,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,2011,999,--,7139,11375,6453,--,17451,12539,4958,--,12159,8701,
营业税金及附加(万元),1135,924,2622,2342,1709,3645,998,452,2559,467,121,63,2798,209,158,86,--,212,168,
销售费用(万元),8393,5687,10112,7030,4641,9702,5179,2917,7614,5698,3473,1884,5954,4055,2518,1408,3867,2691,1668,
管理费用(万元),16329,11213,20863,14675,10517,22173,9878,5501,13786,9645,6570,4007,11237,8177,5592,3412,8865,6309,4299,
财务费用(万元),10164,6996,14251,10396,6804,11870,6352,2962,7768,6546,3962,2034,5066,4219,1991,846,3773,2636,1582,
资产减值损失(万元),-424,-350,2014,1034,732,1102,-0,-0,837,-0,--,--,184,95,--,--,--,--,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),4868,3712,3140,3065,1997,3088,932,46,2789,1332,1122,390,1739,1028,792,0,1841,445,584,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14339,--,--,
营业利润(万元),10824,9413,11446,6260,4506,3900,132,-3590,4281,1117,348,-4331,1794,-3757,798,-2530,5205,3129,3888,
营业外收入(万元),970,681,1362,817,596,1537,570,216,1057,531,328,151,550,1642,185,89,332,758,165,
营业外支出(万元),396,316,677,507,438,1294,32,11,758,133,61,55,484,95,32,18,83,50,39,
非流动资产处置损失(万元),231,195,617,416,414,1124,--,--,553,--,--,--,311,--,--,--,--,--,--,
利润总额(万元),11398,9778,12131,6570,4665,4143,670,-3384,4580,1515,615,-4235,1861,-2209,952,-2459,7796,3838,4014,
所得税费用(万元),1817,1112,1861,1644,995,1741,482,-209,1288,437,492,132,280,299,512,-89,977,888,726,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,
净利润(万元),9581,8667,10270,4926,3670,2402,188,-3175,3292,1078,123,-4367,1581,-2509,440,-2371,6817,2950,3289,
归属于母公司所有者的净利润(万元),10236,8821,9958,5305,3599,4576,739,-3227,3460,861,64,-4192,1604,-2906,120,-2460,6662,2927,3273,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-655,-155,312,-379,71,-2174,-551,52,-168,217,59,-174,-23,397,320,89,155,23,16,
基本每股收益,0.15,0.13,0.15,0.08,0.05,0.07,--,--,0.05,--,--,--,0.02,--,--,--,--,--,--,
稀释每股收益,0.15,0.13,0.15,0.08,0.05,0.07,--,--,0.05,--,--,--,0.02,--,--,--,--,--,--,
