报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),18168,9508,4322,827,10484,9963,9213,4418,32503,19872,13581,2784,47878,26707,14798,4084,52078,34356,22987,6346,75759,50876,35426,19971,82474,53443,31292,12870,71745,43300,22445,9245,49646,26135,15741,10216,33625,18137,3217,22455,19344,
营业收入(万元),18168,9508,4322,827,10484,9963,9213,4418,32503,19872,13581,2784,47878,26707,14798,4084,52078,34356,22987,6346,75759,50876,35426,19971,82474,53443,31292,12870,71745,43300,22445,9245,49646,26135,15741,10216,33625,18137,3217,22455,19344,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
营业总成本(万元),21274,11089,5429,1378,16171,14642,13106,7039,43341,27386,19622,5754,58229,34706,21518,8589,86607,45586,27761,10169,91646,56639,38589,19301,80321,50806,30390,12544,66460,39864,21017,8925,46320,24532,15048,9462,29962,17245,3691,20216,17095,
营业成本(万元),11924,5611,2302,55,6994,6936,6711,3315,25292,15637,10657,2102,37734,21511,12437,3668,44048,24177,14770,4206,50211,32265,22610,12230,51033,32947,19737,8185,45457,26853,13384,5554,31406,15928,10040,6514,19993,11118,2025,13459,11248,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
研发费用(万元),714,269,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
营业税金及附加(万元),71,47,10,4,104,98,86,34,587,463,392,203,1040,609,316,116,967,620,427,92,1494,1020,725,458,1336,858,459,165,1437,762,423,167,1031,588,333,188,580,269,53,335,310,
销售费用(万元),1716,1091,651,192,2358,2048,1866,1445,7137,4074,2855,1094,7970,4711,3078,1526,13540,7930,5117,2339,18097,10946,7020,2955,12177,8128,4854,1866,10275,6020,3473,1455,6299,3834,2236,1272,4873,2855,775,3496,3062,
管理费用(万元),5051,3518,2563,1197,6036,5053,3864,1843,6671,4808,3505,1115,6332,4711,3335,1943,14603,9281,5232,2477,14718,9926,6465,3016,12548,7072,4594,2148,8118,5423,3603,1667,6589,3452,2018,1281,3844,2325,686,2258,2142,
财务费用(万元),85,17,20,-40,354,227,295,174,1215,949,716,363,1527,1092,675,305,1936,1407,925,393,1457,1173,728,360,1179,852,239,14,188,-47,-257,-5,433,348,269,143,770,559,135,297,243,
资产减值损失(万元),1712,537,-116,-30,326,279,283,228,2439,1454,1498,877,3626,2071,1677,1031,11514,2172,1290,662,5668,1310,1041,280,2047,950,506,166,985,853,391,88,562,381,153,65,-97,119,17,371,90,
公允价值变动收益(万元),43,30,43,43,-43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,-63,48,
投资收益(万元),-1373,-1259,-1134,-849,3479,3,--,--,7,--,--,--,11759,9817,-52,-52,833,1387,--,--,--,--,--,--,--,--,--,--,--,-7,--,--,--,--,--,0,--,0,0,66,1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
营业利润(万元),-4366,-2757,-2188,-1357,-2251,-4676,-3893,-2621,-10831,-7513,-6041,-2970,1407,1818,-6772,-4558,-33695,-9844,-4774,-3823,-15886,-5764,-3163,671,2153,2637,903,326,5285,3429,1428,320,3327,1604,693,755,3663,893,-474,2241,2298,
营业外收入(万元),7,24,7,0,3041,5570,5570,3032,768,239,146,82,3524,603,202,124,1632,502,355,203,1462,881,542,135,2200,1624,1229,727,2243,899,654,569,2329,1427,901,464,1779,1474,62,1266,1208,
营业外支出(万元),111,93,35,--,100,34,34,0,142,73,6,2,290,120,20,7,1109,84,29,16,148,51,23,15,24,7,2,1,50,2,1,1,27,21,8,1,8,3,1,45,0,
非流动资产处置损失(万元),--,--,--,--,--,1,1,--,25,6,2,1,64,45,7,0,809,13,9,0,132,7,0,0,8,4,2,1,45,1,1,1,5,4,3,0,6,1,0,24,--,
利润总额(万元),-4470,-2826,-2216,-1357,689,859,1642,410,-10205,-7347,-5902,-2889,4641,2301,-6590,-4441,-33173,-9426,-4448,-3637,-14572,-4934,-2644,791,4329,4255,2129,1052,7477,4326,2081,888,5629,3009,1586,1217,5434,2364,-413,3462,3506,
所得税费用(万元),-247,270,166,--,-62,--,--,--,430,3,3,--,1757,624,--,--,0,108,197,68,-593,205,259,219,1518,829,465,116,761,428,98,-31,396,184,157,110,478,263,-51,355,311,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
净利润(万元),-4222,-3096,-2382,-1357,751,859,1642,410,-10635,-7350,-5905,-2889,2884,1677,-6590,-4441,-33173,-9534,-4645,-3705,-13979,-5139,-2903,572,2811,3426,1664,937,6716,3898,1983,919,5233,2825,1429,1107,4956,2100,-362,3108,3195,
归属于母公司所有者的净利润(万元),-4907,-3397,-2389,-1357,767,874,1655,415,-10544,-7275,-5867,-2865,2938,1724,-6551,-4415,-32648,-9560,-4743,-3645,-13202,-4726,-2685,610,3415,3875,1956,1088,6417,3762,1886,882,5258,2838,1456,1131,4958,2105,-362,3134,3239,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-126,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,
少数股东损益(万元),685,301,7,0,-16,-15,-13,-5,-91,-75,-38,-24,-54,-47,-39,-26,-525,27,98,-60,-777,-413,-217,-39,-604,-450,-292,-152,299,135,97,36,-25,-13,-27,-24,-2,-5,0,-26,-44,
基本每股收益,-0.18,-0.13,-0.09,-0.05,0.03,0.03,0.06,0.02,-0.39,-0.27,-0.22,-0.11,0.11,0.06,-0.24,-0.16,-1.21,-0.35,-0.18,-0.13,-0.49,-0.18,-0.1,0.02,0.13,0.14,0.07,0.06,0.36,0.21,0.1,0.07,0.5,0.27,0.15,0.13,0.55,0.23,-0.04,0.35,0.36,
稀释每股收益,-0.18,-0.13,-0.09,-0.05,0.03,0.03,0.06,0.02,-0.39,-0.27,-0.22,-0.11,0.11,0.06,-0.24,-0.16,-1.21,-0.35,-0.18,-0.13,-0.49,-0.18,-0.1,0.02,0.13,0.14,0.07,0.06,0.36,0.21,0.1,0.07,0.5,0.27,0.15,0.13,0.55,0.23,-0.04,0.35,0.36,
