报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),71087,47168,23630,47213,34413,22053,10088,48974,35110,22760,10833,49508,36279,23861,11118,52102,37681,24528,11275,48866,35206,22892,11222,39628,27732,14383,6984,29608,20946,13011,5944,23761,10310,18331,13832,11094,
营业收入(万元),71087,47168,23630,47213,34413,22053,10088,48974,35110,22760,10833,49508,36279,23861,11118,52102,37681,24528,11275,48866,35206,22892,11222,39628,27732,14383,6984,29608,20946,13011,5944,23761,10310,18331,13832,11094,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
营业总成本(万元),62963,41715,21120,46957,32861,21063,9241,45019,31892,20677,9809,45830,33900,22476,10385,48169,34978,22705,10394,44880,32009,20773,10344,34800,23726,12195,5871,25422,18021,11243,5085,19747,8606,14848,12097,9628,
营业成本(万元),46263,30452,15209,38347,27645,17645,7813,37484,26705,17194,8222,38798,28820,19082,8793,40862,29705,19136,8653,38130,27218,17563,8952,29615,20999,11308,5526,23713,16771,10291,4666,17821,7664,13101,10694,8436,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
研发费用(万元),1132,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
营业税金及附加(万元),562,383,208,431,314,198,83,452,199,125,57,236,174,119,47,206,210,134,90,336,186,124,62,196,134,64,32,135,88,47,19,63,37,85,77,33,
销售费用(万元),6983,4712,2343,2923,2118,1379,663,3360,2242,1486,695,2960,2149,1446,689,3329,2361,1664,796,3117,2182,1467,610,2004,1182,422,194,908,623,384,180,700,293,624,456,453,
管理费用(万元),5977,4715,2434,4623,2948,1990,911,3820,2935,2034,1011,4051,3027,1976,927,3873,2927,1936,990,3500,2674,1728,782,3487,1944,852,343,1274,849,559,262,913,492,838,669,522,
财务费用(万元),2037,1467,840,501,-65,-39,-19,-258,-146,-107,-24,-291,-214,-85,-27,-321,-270,-169,-106,-527,-345,-224,-79,-862,-675,-535,-236,-722,-386,-16,23,62,36,73,195,120,
资产减值损失(万元),9,-16,85,130,-99,-108,-208,161,-43,-55,-152,75,-56,-63,-44,219,45,5,-28,325,96,115,16,360,144,84,13,114,76,-23,-65,188,85,128,5,63,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
投资收益(万元),5098,5042,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
