报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),23663,15048,7737,31244,23489,13718,5546,26366,19701,24300,13112,25138,21882,14380,
营业收入(万元),23663,15048,7737,31244,23489,13718,5546,26366,19701,24300,13112,25138,21882,14380,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),20358,12876,6276,27468,20448,11768,4410,22866,16903,21435,11151,21203,18397,12403,
营业成本(万元),17527,11033,5562,23349,18004,10372,3919,19602,14532,18363,9652,18417,16132,10742,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),96,77,32,170,66,33,4,138,117,109,57,89,55,36,
销售费用(万元),589,335,166,591,374,221,114,433,276,396,185,319,243,176,
管理费用(万元),2016,1316,542,3096,1824,1105,521,2296,1609,1913,890,1703,1325,1116,
财务费用(万元),187,103,25,153,197,122,68,275,273,428,176,517,505,384,
资产减值损失(万元),-57,13,-50,108,-19,-85,-217,123,97,227,192,158,137,-50,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3841,2604,1460,3776,3042,1950,1136,3500,2797,2865,1960,3934,3485,1977,
营业外收入(万元),89,86,180,341,329,322,315,204,198,189,114,110,67,10,
营业外支出(万元),--,--,--,1,1,1,--,2,1,0,0,1,--,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,
利润总额(万元),3931,2690,1641,4115,3370,2271,1451,3703,2994,3053,2074,4043,3552,1986,
所得税费用(万元),669,361,244,515,513,285,180,454,481,469,284,598,512,273,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3262,2329,1397,3600,2857,1987,1271,3249,2513,2585,1790,3445,3040,1712,
归属于母公司所有者的净利润(万元),3262,2329,1397,3600,2858,1987,1271,3249,2513,2585,1789,3444,3040,1712,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),0,0,0,-0,-0,-0,-0,-0,-0,-0,2,1,--,--,
基本每股收益,0.41,0.29,0.17,0.58,0.48,0.33,0.21,0.54,0.42,0.43,0.3,0.57,0.54,0.33,
稀释每股收益,0.41,0.29,0.17,0.58,0.48,0.33,0.21,0.54,0.42,0.43,0.3,0.57,0.54,0.33,
