报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),439651,2247773,1713621,1208548,552181,1753110,1029337,580661,173532,569812,383247,221394,68118,300991,189839,99167,26964,120083,70519,46084,22637,80857,61112,38221,17947,60058,40947,20571,8124,43018,26643,17761,4925,30440,20021,2846,29518,18434,
营业收入(万元),439651,2247773,1713621,1208548,552181,1753110,1029337,580661,173532,569812,383247,221394,68118,300991,189839,99167,26964,120083,70519,46084,22637,80857,61112,38221,17947,60058,40947,20571,8124,43018,26643,17761,4925,30440,20021,2846,29518,18434,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
营业总成本(万元),368211,1973048,1493498,1063185,499387,1564474,887505,487566,150950,474251,314845,174839,56101,252208,154928,76606,22843,95853,55978,37625,20933,63920,48996,31954,17215,48803,34021,17054,7984,36292,22073,15398,5700,24695,15755,3877,26182,17139,
营业成本(万元),326618,1833019,1392601,990134,465945,1442235,801151,437222,127810,384444,253360,138925,41704,206422,124223,59595,14235,67631,37996,25350,13899,43107,32443,21300,11550,34724,24820,11394,5373,25160,14745,10208,3143,15375,9401,1412,18892,11850,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
