报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),3387659,2318294,1078103,4373856,3647582,2444880,1148994,4102880,2966584,1991904,935262,4070257,2569826,585669,235402,1473056,1035316,700030,345598,1433218,1047006,705601,319527,1210158,904774,606127,296006,1092663,842547,527173,248792,909463,699691,455976,222723,729405,565784,352126,157085,812697,673763,443185,189691,773077,596476,374161,164273,648303,474087,280358,124200,
营业收入(万元),3368322,2306587,1072176,4355329,3634073,2435028,1144874,4091535,2958716,1986946,932647,4061631,2569826,585669,235402,1473056,1035316,700030,345598,1433218,1047006,705601,319527,1210158,904774,606127,296006,1092663,842547,527173,248792,909463,699691,455976,222723,729405,565784,352126,157085,812697,673763,443185,189691,773077,596476,374161,164273,648303,474087,280358,124200,
利息收入(万元),19338,11707,5928,18527,13509,9852,4120,11343,7866,4957,2615,8623,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,2,2,1,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
营业总成本(万元),3207940,2206770,1029931,4404487,3626974,2424847,1128415,4156925,2972839,1999900,936721,4147786,2597978,609945,251508,1505663,1019030,684957,338739,1404205,1023978,690483,312975,1173551,881274,592196,289608,1084966,836736,525548,249500,907852,701208,454875,222142,702770,541818,337687,155610,851080,682835,438940,187449,753392,577463,364430,162273,644843,471481,278513,127180,
营业成本(万元),3007002,2069107,954860,4047104,3412543,2282009,1058629,3836015,2768417,1859435,874637,3825384,2378337,523115,207433,1314123,902189,610416,303950,1242759,911457,616384,277087,985301,762098,513380,251805,961160,746447,467579,222813,809441,630248,407093,197838,583403,477048,301023,147752,735488,602133,386288,163464,649545,500537,316047,143287,569178,419021,242773,109502,
利息支出(万元),7720,4779,2403,6318,4187,3141,1496,3289,2150,1223,554,2446,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
手续费及佣金支出(万元),51,44,41,54,32,20,21,223,85,56,23,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
研发费用(万元),22023,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,--,0,0,--,
