报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2007-03-31,
营业总收入(万元),233718,1192361,874552,543524,260250,1274890,967787,615052,288036,2913913,2204304,1747202,638158,1179232,719144,425852,234914,677599,543801,323777,203782,607942,464097,605631,349651,780546,315672,907067,370988,552477,348433,1342649,558781,157021,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利息收入(万元),49852,609393,178050,289733,55448,615712,134353,322716,48639,1027392,289641,550425,85155,370141,94182,139757,28884,196143,67016,37651,22823,112348,49951,121799,40213,93430,29581,84790,30452,95844,24460,85060,18002,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),151717,720223,529407,331188,161569,891119,651274,434582,215929,1871346,1489693,1091369,357496,748244,453829,270060,150815,492227,359801,224473,120797,431264,334843,517883,292183,685513,297065,806757,311143,488251,309219,691214,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),2121,5502,4503,3454,1987,5346,4411,3843,2437,4098,3575,3303,1693,4559,2667,1622,891,4029,3340,1928,904,4101,2423,6097,743,1361,398,2470,21426,35106,27350,136658,13788,--,
营业总成本(万元),141464,580206,421184,266961,127357,671897,477515,320603,167300,1062254,736903,550306,204934,528325,357333,227583,109922,401431,313677,181887,91487,373991,269218,373242,185795,376460,157478,358491,139336,292302,165734,394183,222440,--,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利息支出(万元),--,375563,--,174208,--,424345,--,233731,--,672604,--,314101,--,221311,--,80084,--,103687,--,--,--,43462,--,43382,--,27290,--,21900,--,43157,--,54579,6935,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),280,1464,1120,712,351,1195,812,502,167,1398,1184,813,324,1079,731,460,233,1329,1010,191,305,1089,847,835,2,415,34,3083,1139,2422,1362,6142,7362,--,
营业税金及附加(万元),2430,10154,7658,5051,2124,36993,33599,31063,21785,178293,142845,99192,36250,64667,39043,23177,12434,39286,28448,17652,8576,30585,23038,34049,18588,40293,17084,42726,18508,39049,30025,65046,26846,--,
销售费用(万元),124968,515358,387382,244959,121831,589162,422707,274137,132141,797874,549271,408326,154210,423698,291264,183685,88327,319887,249525,154615,79616,341141,245091,337595,166824,335404,140467,313175,119735,250006,134695,322985,132058,--,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
