报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),73456,48774,26699,99582,68143,48314,27323,99214,75977,48701,20595,88204,54914,28895,9658,78130,50010,31561,14859,79485,44910,25776,12578,66094,38550,25822,12817,47460,21678,13018,7157,29023,17325,10656,5557,23879,15960,9515,21671,12667,15647,11159,
营业收入(万元),73456,48774,26699,99582,68143,48314,27323,99214,75977,48701,20595,88204,54914,28895,9658,78130,50010,31561,14859,79485,44910,25776,12578,66094,38550,25822,12817,47460,21678,13018,7157,29023,17325,10656,5557,23879,15960,9515,21671,12667,15647,11159,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业总成本(万元),65168,44740,24708,91537,61414,44557,25382,92221,69479,45451,19302,82012,49827,26735,9266,72717,46040,29391,14013,73401,41088,23706,11805,59759,35593,23655,12104,42579,19208,11350,6464,24483,14890,9122,5121,20386,13686,8097,18808,10538,13605,9769,
营业成本(万元),51350,35225,20240,75005,51838,37795,22172,78678,61038,39434,16360,69906,42868,22186,7114,61754,39117,24595,12012,62273,34886,20038,9806,50403,29455,19644,10251,36817,16855,9919,5794,20791,12259,7223,3941,17394,11485,6672,15823,8562,11060,7429,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
研发费用(万元),2352,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业税金及附加(万元),563,349,152,357,298,243,59,1067,840,690,354,1033,666,247,78,1184,572,414,215,1378,657,417,165,1193,663,447,211,861,425,213,103,539,308,159,63,286,157,93,272,166,177,180,
销售费用(万元),2866,1963,918,3917,2427,1562,804,3541,2293,1515,860,2885,2034,1340,640,2630,1644,1088,533,2619,1686,1132,703,2551,1987,1222,651,1584,936,592,294,1186,796,589,375,898,657,391,818,591,915,788,
管理费用(万元),7298,6436,3481,11472,6869,4774,2401,8181,5811,4116,1799,8300,4697,3097,1552,6800,4820,3381,1325,6368,4056,2261,1151,5159,3148,1993,1041,3673,1217,808,455,1853,1387,1048,730,1582,1208,800,1493,1025,1284,1285,
