报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),266930,205177,143460,76259,209081,148182,94229,44996,129702,87499,49738,21170,70810,51385,29603,12060,44857,33097,23110,11051,35778,25903,18012,9616,42002,33397,22389,10117,35855,27409,20794,11335,46401,24219,32453,19846,9344,
营业收入(万元),266930,205177,143460,76259,209081,148182,94229,44996,129702,87499,49738,21170,70810,51385,29603,12060,44857,33097,23110,11051,35778,25903,18012,9616,42002,33397,22389,10117,35855,27409,20794,11335,46401,24219,32453,19846,9344,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),302780,181209,125513,66688,178408,120757,72676,34880,104792,69654,40264,17851,64026,45727,26703,11023,39734,28681,19249,9185,31458,22746,15515,7869,32173,24698,16349,7389,24725,17723,13035,7366,31854,16771,21911,14423,8749,
营业成本(万元),102302,76799,52940,27229,91141,68090,46885,24010,68844,46181,26011,11509,39512,29661,18339,8658,30579,22385,15236,7306,24133,17619,12151,6342,26941,20998,13938,6292,21526,15432,11218,6119,24838,13309,16724,11293,7270,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),11976,6883,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业税金及附加(万元),4019,2988,2170,1195,3449,2450,1492,700,1696,792,473,241,738,504,263,96,184,104,90,40,112,87,79,58,271,207,118,64,202,137,154,94,367,199,237,171,49,
销售费用(万元),106790,82601,58920,32816,58320,33053,13037,4438,14016,9883,6480,3209,11835,7632,3648,644,2658,1888,1185,565,2186,1559,997,438,1720,1204,743,337,1442,980,622,279,1679,915,1327,769,331,
管理费用(万元),16252,11393,11271,5056,25259,17106,11582,6081,18950,11623,6792,2674,11880,7963,4776,1955,7951,5489,3541,1674,7396,5264,3614,1743,6690,4857,3277,1510,4422,2937,1808,759,4741,2206,3584,1704,708,
财务费用(万元),-879,-442,-116,-48,-52,-25,12,14,1030,950,290,73,-69,-185,-352,-395,-2034,-1516,-1180,-613,-2651,-1868,-1340,-767,-3553,-2698,-1840,-895,-2837,-1731,-800,19,144,96,215,281,338,
资产减值损失(万元),62320,988,327,440,290,82,-331,-363,257,224,217,147,130,152,29,65,396,332,377,212,281,85,14,55,103,129,114,80,-30,-32,34,95,85,45,-177,205,53,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资收益(万元),2284,1856,1426,646,1387,1565,1018,326,667,526,410,217,1012,696,416,34,258,258,--,--,8,8,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
对联营企业和合营企业的投资收益(万元),842,644,437,173,173,796,582,--,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业利润(万元),-32114,26320,19817,10427,32917,29274,22769,10442,25576,18371,9883,3536,7796,6355,3316,1071,5380,4673,3861,1866,4328,3165,2497,1747,9828,8699,6039,2729,11130,9686,7759,3970,14547,7448,10542,5422,595,
营业外收入(万元),601,567,502,39,1215,795,222,88,632,376,280,160,467,193,121,48,280,206,162,127,411,313,199,93,829,461,458,442,441,373,371,346,102,20,450,20,3,
营业外支出(万元),753,180,119,10,743,460,398,29,475,226,217,33,626,518,83,11,261,161,76,73,317,150,105,29,137,13,-25,68,206,19,13,3,61,34,92,35,7,
非流动资产处置损失(万元),--,--,--,--,--,232,178,29,457,211,207,32,613,509,80,11,244,141,69,67,298,145,99,23,121,-64,-59,58,186,13,8,3,57,31,79,6,0,
利润总额(万元),-32266,26708,20200,10455,33389,29608,22593,10500,25733,18521,9946,3663,7637,6030,3353,1108,5399,4718,3947,1919,4422,3328,2591,1811,10521,9146,6523,3102,11365,10040,8117,4313,14587,7434,10900,5408,591,
所得税费用(万元),3727,3812,2924,1586,4909,5880,4444,1494,3521,2884,1544,593,1082,944,582,176,813,756,631,288,562,496,376,258,1570,1373,985,432,1818,1533,1270,654,2115,1058,1593,861,24,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
净利润(万元),-35993,22896,17276,8869,28480,23729,18149,9006,22213,15637,8403,3070,6556,5086,2772,933,4587,3962,3316,1631,3860,2832,2215,1553,8950,7773,5538,2671,9547,8507,6847,3659,12472,6376,9307,4547,567,
归属于母公司所有者的净利润(万元),-35998,22899,17277,8872,28481,23729,18149,9006,22196,15615,8381,3054,6490,5037,2736,914,4571,3951,3313,1642,3837,2817,2209,1570,8851,7704,5473,2656,9523,8458,6798,3615,12314,6254,9067,4570,536,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,
少数股东损益(万元),4,-2,-1,-2,-2,--,--,--,17,22,22,16,66,49,36,18,16,11,3,-11,23,16,6,-17,100,68,66,15,24,49,49,44,158,122,240,-23,31,
基本每股收益,-0.3,0.19,0.15,0.07,0.24,0.2,0.15,0.23,0.68,0.51,0.3,0.11,0.24,0.19,0.1,0.04,0.18,0.15,0.13,0.09,0.22,0.16,0.13,0.12,0.66,0.58,0.41,0.2,0.76,0.69,0.58,0.36,1.23,0.63,0.91,1.27,3.35,
稀释每股收益,-0.3,0.19,0.15,0.07,0.24,0.2,0.15,0.23,0.68,0.51,0.3,0.11,0.24,0.19,0.1,0.04,0.18,0.15,0.13,0.09,0.22,0.16,0.13,0.12,0.66,0.58,0.41,0.2,0.76,0.69,0.58,0.36,1.23,0.63,0.91,1.27,3.35,
