报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),23201,15586,6485,29028,18788,12289,6106,27413,18361,12467,23901,23552,20432,16693,
营业收入(万元),23201,15586,6485,29028,18788,12289,6106,27413,18361,12467,23901,23552,20432,16693,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),18057,12307,5110,22615,14218,9147,4595,21177,13887,9387,18212,17605,14832,12072,
营业成本(万元),13112,9097,3839,16404,10965,7233,3310,15064,10056,6845,13535,13179,10849,8710,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),178,94,48,525,-455,-499,251,1070,744,498,1018,1061,1124,1014,
销售费用(万元),567,339,138,567,378,254,111,437,290,194,480,404,338,293,
管理费用(万元),3173,2107,967,3993,2590,1637,761,3658,2229,1480,2622,2685,2392,1721,
财务费用(万元),-84,-30,-18,-28,2,-7,-6,45,41,36,14,2,70,16,
资产减值损失(万元),1111,700,137,1155,737,529,166,902,527,334,544,276,59,318,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),269,174,--,29,--,--,--,--,--,--,--,--,--,12,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5413,3453,1375,6441,4570,3141,1511,6236,4474,3080,5689,5947,5600,4633,
营业外收入(万元),172,105,56,726,245,144,71,413,357,40,368,90,277,20,
营业外支出(万元),10,6,3,20,4,2,1,75,73,51,8,10,7,27,
非流动资产处置损失(万元),7,3,1,7,3,2,1,14,13,11,6,7,5,6,
利润总额(万元),5575,3552,1428,7147,4810,3283,1581,6575,4757,3068,6048,6028,5870,4625,
所得税费用(万元),983,658,289,1363,928,639,311,1266,955,645,1119,1265,1565,1114,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4592,2894,1139,5784,3882,2644,1270,5309,3802,2423,4930,4763,4305,3511,
归属于母公司所有者的净利润(万元),4664,2930,1149,5784,3882,2642,1269,5300,3786,2411,4908,4728,4270,3468,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-72,-37,-10,--,--,1,2,9,16,12,21,35,35,44,
基本每股收益,0.47,0.29,0.11,0.66,0.47,0.35,0.17,0.71,0.5,0.32,0.65,0.63,0.57,--,
稀释每股收益,0.47,0.29,0.11,0.66,0.47,0.35,0.17,0.71,0.5,0.32,0.65,0.63,0.57,--,
