报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),13214,44424,33128,20595,9858,33241,24099,14895,6075,29537,20344,15021,7435,28604,19349,12789,25418,22101,20570,
营业收入(万元),13214,44424,33128,20595,9858,33241,24099,14895,6075,29537,20344,15021,7435,28604,19349,12789,25418,22101,20570,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),10973,36483,26924,16920,8217,26752,19540,12459,5189,24290,16441,12061,5893,21844,15093,9856,18775,16344,15041,
营业成本(万元),8096,26526,19688,12077,6011,20573,15067,9400,3855,18656,12687,9320,4408,17566,11882,7839,14407,13270,13228,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),121,582,407,287,214,310,179,123,103,211,97,94,91,137,64,53,220,123,112,
销售费用(万元),288,1968,1361,906,372,1769,1156,740,366,1553,963,669,333,1097,900,547,1037,723,621,
管理费用(万元),1519,6077,4452,3090,1326,4244,2905,1842,892,3697,2528,1770,958,2941,2158,1380,2897,2007,1403,
财务费用(万元),619,815,508,242,51,-674,-222,-33,16,-376,-30,-34,-41,-228,-167,-119,-43,-12,13,
资产减值损失(万元),330,516,509,318,244,530,454,386,-43,550,196,240,144,331,256,156,257,232,-337,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),60,541,410,243,124,414,260,229,70,288,104,--,--,--,--,--,--,--,-26,
对联营企业和合营企业的投资收益(万元),--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-14,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2355,8622,6754,3918,1764,6902,4820,2665,955,5535,4007,2960,1543,6759,4257,2933,6642,5757,5503,
营业外收入(万元),5,2251,2153,2200,22,228,288,130,105,406,390,317,281,191,122,59,509,732,31,
营业外支出(万元),7,44,24,15,8,30,19,12,--,92,24,14,6,24,11,11,31,17,19,
非流动资产处置损失(万元),--,--,--,--,--,3,--,--,--,55,--,--,--,1,--,--,2,1,1,
利润总额(万元),2353,10829,8882,6104,1778,7100,5089,2783,1060,5848,4374,3263,1817,6927,4367,2981,7120,6472,5515,
所得税费用(万元),358,1541,1200,741,297,930,632,293,162,763,577,411,275,956,586,363,917,924,783,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1995,9288,7682,5362,1481,6170,4457,2489,898,5085,3796,2853,1542,5970,3781,2618,6203,5548,4732,
归属于母公司所有者的净利润(万元),2012,9319,7682,5362,1481,6170,4457,2489,898,5085,3796,2853,1542,5970,3781,2618,6203,5548,4732,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-18,-30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.1,0.46,0.38,0.27,0.18,0.77,0.55,0.31,0.11,0.73,0.57,0.48,0.26,1,0.63,0.44,1.03,0.92,0.79,
稀释每股收益,0.09,0.46,0.38,0.27,0.18,0.77,0.55,0.31,0.11,0.73,0.57,0.48,0.26,1,0.63,0.44,1.03,0.92,0.79,
