报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),42028,28413,10980,44108,31583,21434,8365,39703,29335,19986,7526,39424,35138,30683,29562,
营业收入(万元),42028,28413,10980,44108,31583,21434,8365,39703,29335,19986,7526,39424,35138,30683,29562,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),34336,22983,8897,33908,24218,16558,6368,30912,22788,15863,5883,31788,28863,24837,24620,
营业成本(万元),29445,19862,7741,29100,20850,14133,5425,26339,19439,13492,5039,27308,24691,21483,21640,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),444,288,121,432,227,175,80,351,234,141,77,263,163,211,198,
销售费用(万元),1348,895,331,1775,1267,899,324,1502,1045,721,268,1411,1286,1031,910,
管理费用(万元),2603,1586,666,3091,2186,1476,505,3067,2292,1459,624,2609,2352,1971,1688,
财务费用(万元),307,135,6,-477,-278,-163,19,-563,-414,-121,-96,64,230,25,109,
资产减值损失(万元),189,217,33,-14,-34,39,16,216,192,170,-30,133,140,116,77,
公允价值变动收益(万元),--,--,--,6,6,6,6,51,133,128,104,-219,162,-14,-30,
投资收益(万元),1344,846,479,842,410,233,71,430,348,201,70,333,327,167,361,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9036,6276,2562,11047,7782,5116,2074,9271,7027,4452,1817,7750,6764,6000,5271,
营业外收入(万元),190,107,85,598,454,302,201,324,152,124,22,507,305,264,283,
营业外支出(万元),9,9,9,36,33,18,9,42,31,21,8,46,36,22,30,
非流动资产处置损失(万元),8,8,8,7,7,--,--,--,--,--,--,1,--,--,--,
利润总额(万元),9217,6374,2637,11610,8203,5400,2266,9554,7148,4555,1831,8211,7033,6241,5524,
所得税费用(万元),1280,872,375,1616,1140,748,363,1331,1051,706,283,1123,894,869,840,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7937,5502,2262,9994,7063,4652,1903,8222,6097,3850,1548,7088,6139,5372,4685,
归属于母公司所有者的净利润(万元),7937,5502,2262,9994,7063,4652,1903,8222,6097,3850,1548,7088,6139,5372,4685,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.67,0.47,0.38,1.94,1.44,1.05,0.43,1.86,1.38,0.87,0.35,1.61,1.39,1.22,1.06,
稀释每股收益,0.67,0.47,0.38,1.94,1.44,1.05,0.43,1.86,1.38,0.87,0.35,1.61,1.39,1.22,1.06,
