报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),30866,18433,7162,40914,25230,16408,4732,32989,34159,23770,14952,
营业收入(万元),30866,18433,7162,40914,25230,16408,4732,32989,34159,23770,14952,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),28250,17336,7004,36642,22799,14623,4825,29564,30049,21104,14074,
营业成本(万元),22444,13622,5271,29861,18108,11263,3323,22951,23680,16721,10272,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),217,149,79,391,240,176,145,443,368,501,614,
销售费用(万元),1112,675,252,1318,903,578,229,1345,1515,1291,690,
管理费用(万元),3596,2169,1041,4087,2891,1947,954,4018,3711,2223,2080,
财务费用(万元),485,313,188,725,447,577,177,414,413,286,191,
资产减值损失(万元),395,407,174,260,209,81,-3,393,362,82,226,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-7,-4,-12,-13,-48,-59,-35,-22,--,--,--,
对联营企业和合营企业的投资收益(万元),-7,-4,-12,-15,-59,-59,-35,-22,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3334,1541,146,4260,2383,1726,-128,3403,4110,2666,878,
营业外收入(万元),287,187,250,1549,954,720,184,1525,60,36,37,
营业外支出(万元),24,24,1,71,1,1,0,11,6,2,7,
非流动资产处置损失(万元),1,1,--,0,0,0,--,6,0,2,0,
利润总额(万元),3598,1704,395,5738,3336,2445,56,4916,4164,2701,909,
所得税费用(万元),574,262,175,900,525,422,79,250,179,114,-59,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3023,1442,221,4838,2812,2023,-23,4667,3986,2586,968,
归属于母公司所有者的净利润(万元),2953,1397,218,4675,2679,1899,-34,4533,3891,2649,917,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),70,45,3,162,133,124,10,134,94,-63,51,
基本每股收益,0.31,0.16,0.03,0.61,0.35,0.25,-0,0.6,0.55,0.39,0.15,
稀释每股收益,0.31,0.16,0.03,0.61,0.35,0.25,-0,0.6,0.55,0.39,0.15,
