报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),36595,170647,119860,71363,32277,155165,113610,69747,34430,137976,98332,65584,31190,124612,87338,54768,23048,101774,71491,45362,21623,119179,90570,58467,25209,95900,65963,38897,17010,73257,13239,61814,50413,
营业收入(万元),36595,170647,119860,71363,32277,155165,113610,69747,34430,137976,98332,65584,31190,124612,87338,54768,23048,101774,71491,45362,21623,119179,90570,58467,25209,95900,65963,38897,17010,73257,13239,61814,50413,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),36914,168126,117812,70209,31662,150730,110493,67915,33808,135962,96035,64022,30722,123642,85641,53637,22704,102051,69700,44025,20809,113607,86141,56045,24275,91038,62147,36632,16244,68286,12729,57095,47849,
营业成本(万元),31171,139519,99635,58808,26924,119963,86713,53249,25882,110532,78610,52697,25138,102325,71977,45031,19222,83774,58635,36981,17677,98516,75136,48982,21379,79820,54450,31821,14210,58019,11100,46493,39534,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),1465,7697,5356,3235,1389,7503,5253,3176,1576,774,496,281,72,543,367,187,16,229,131,68,28,349,186,124,47,232,179,121,43,270,53,279,236,
销售费用(万元),1705,10083,6359,4177,1390,10971,7004,4706,2564,11341,7636,4519,1905,9854,6294,3851,1432,8622,4883,2914,1346,7751,5801,3760,1658,6386,3626,1940,665,4755,546,5428,4040,
管理费用(万元),1825,8626,5656,3778,1912,9804,7612,4525,2467,10211,7099,4626,2286,7724,5291,3376,1518,7224,4643,2984,1522,5172,3726,2266,939,3555,2972,1816,867,3793,671,3131,2280,
财务费用(万元),933,1805,1217,644,555,853,799,486,306,1219,1135,1041,579,2395,1184,754,370,1498,1035,726,236,1090,800,422,185,531,502,520,305,1363,279,1293,1655,
资产减值损失(万元),-186,396,-411,-433,-509,1636,3113,1772,1012,1884,1059,859,741,801,528,437,145,705,373,351,--,730,491,491,67,513,419,414,155,86,81,472,104,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
投资收益(万元),--,242,145,139,--,370,198,198,--,550,--,--,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
对联营企业和合营企业的投资收益(万元),--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),504,3443,2193,1293,615,4805,3316,2031,622,2563,2298,1562,468,971,1696,1132,344,-265,1791,1337,814,5571,4429,2422,934,4862,3816,2265,766,4971,510,4719,2565,
营业外收入(万元),10,87,677,520,216,1229,912,760,609,2072,1602,1331,1177,1164,574,413,220,3519,1057,664,153,753,300,268,206,901,532,145,145,444,79,302,130,
营业外支出(万元),1,10,8,7,0,18,18,19,7,890,890,890,880,13,9,8,2,1009,7,4,4,36,26,4,0,8,5,--,0,16,5,5,26,
非流动资产处置损失(万元),--,--,0,0,0,0,0,0,0,880,880,880,880,0,0,0,0,1008,5,4,4,4,4,4,--,--,--,--,0,5,0,--,13,
利润总额(万元),513,3520,2862,1807,831,6016,4210,2772,1224,3745,3010,2004,765,2122,2262,1536,562,2245,2842,1997,963,6289,4704,2686,1141,5755,4343,2410,911,5399,584,5017,2669,
所得税费用(万元),79,355,218,64,147,630,287,67,189,455,318,142,115,182,155,55,52,407,357,215,162,1006,681,345,187,894,607,280,150,907,90,865,402,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
净利润(万元),434,3165,2644,1743,684,5386,3923,2705,1035,3290,2692,1862,650,1939,2107,1481,509,1838,2485,1782,801,5283,4023,2341,954,4861,3736,2131,761,4492,493,4152,2266,
归属于母公司所有者的净利润(万元),392,3117,2569,1664,641,5386,3923,2705,1035,3290,2692,1862,650,1939,2107,1481,509,1838,2485,1782,801,5283,4023,2341,954,4861,3736,2131,761,4492,493,4152,2266,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1838,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
少数股东损益(万元),43,48,74,79,43,-0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
基本每股收益,0.01,0.09,0.07,0.05,0.02,0.24,0.18,0.12,0.05,0.15,0.13,0.09,0.06,0.18,0.19,0.14,0.05,0.17,0.23,0.16,0.07,0.49,0.38,0.22,0.13,0.71,0.58,0.36,0.14,0.84,0.1,0.98,0.57,
稀释每股收益,0.01,0.09,0.07,0.05,0.02,0.24,0.18,0.12,0.05,0.15,0.13,0.09,0.06,0.18,0.19,0.14,0.05,0.17,0.23,0.16,0.07,0.49,0.38,0.22,0.13,0.71,0.58,0.36,0.14,0.84,0.1,0.98,0.57,
