报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),28521,18589,7537,40578,24146,15370,6443,29516,20508,15725,5864,25245,16806,13596,3929,20334,14538,7617,3598,11928,9827,6861,3382,14119,11273,7207,2003,11674,9388,5954,9546,5729,4172,
营业收入(万元),28521,18589,7537,40578,24146,15370,6443,29516,20508,15725,5864,25245,16806,13596,3929,20334,14538,7617,3598,11928,9827,6861,3382,14119,11273,7207,2003,11674,9388,5954,9546,5729,4172,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),26340,16682,6032,38683,21703,12653,4479,27370,18487,12644,4590,24161,16438,12108,3779,17118,12486,6154,2810,11197,7676,5082,2695,10302,7094,4846,1660,8779,6405,4206,6122,4096,3033,
营业成本(万元),14560,9324,3093,23705,13037,7142,2252,16618,10064,6936,2194,11097,8118,6614,1432,8247,5505,1810,1169,3787,2703,1910,966,4769,3329,2374,505,3573,2756,1849,2874,1900,1626,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),2828,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),397,297,51,518,277,222,45,266,162,120,35,277,123,107,10,378,170,49,10,200,109,72,21,205,186,86,38,146,94,73,120,95,50,
销售费用(万元),2964,1954,949,3966,2873,1897,783,4057,2796,1845,801,3939,2046,1100,495,2424,1568,956,428,2608,1644,1043,520,2036,1493,772,363,1754,1268,742,994,615,320,
管理费用(万元),5526,3742,1858,7392,5367,3306,1537,6128,4615,3151,1537,6644,5280,3458,1802,6225,4831,3091,1358,4767,3658,2347,1259,3435,2311,1676,891,3056,2141,1403,1909,1353,847,
财务费用(万元),494,444,108,62,-25,-60,-56,-23,-1,-14,-8,-256,-223,-124,-102,-461,-393,-199,-103,-457,-401,-253,-91,-781,-692,-479,-167,-30,115,94,2,-6,-2,
资产减值损失(万元),2400,922,-27,3041,174,146,-83,324,851,606,31,2459,1095,953,143,303,873,447,-53,292,-36,-36,20,636,467,417,30,281,30,46,222,137,191,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),--,--,--,48,--,--,--,-14,--,--,--,--,--,--,--,78,--,27,0,0,--,--,0,--,--,--,--,--,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,58,--,--,--,-14,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),4049,3315,2307,4661,3713,3326,1965,2132,2021,3081,1273,1085,368,1488,151,3294,2052,1490,788,731,2152,1779,687,3818,4179,2361,344,2895,2983,1748,3424,1633,1140,
营业外收入(万元),25,7,7,118,567,29,371,2321,1423,874,629,3063,2476,1809,1547,1490,666,647,143,1007,511,394,296,1462,1149,560,153,1268,411,391,636,451,309,
营业外支出(万元),1,1,1,24,179,1,0,32,31,13,8,21,14,3,0,35,10,6,1,31,14,11,7,20,14,8,0,22,16,13,11,4,6,
