报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),95332,176620,98899,94289,91143,182998,109501,86582,82369,156899,88813,85506,83052,157320,88314,83927,81941,155820,90190,85695,71202,150753,93674,79996,66823,134595,82794,66775,55999,129135,78916,66376,56920,133567,75213,62197,50128,104198,54625,46943,39790,96406,52423,44357,35471,78413,45978,39769,33131,
营业收入(万元),95332,176620,98899,94289,91143,182998,109501,86582,82369,156899,88813,85506,83052,157320,88314,83927,81941,155820,90190,85695,71202,150753,93674,79996,66823,134595,82794,66775,55999,129135,78916,66376,56920,133567,75213,62197,50128,104198,54625,46943,39790,96406,52423,44357,35471,78413,45978,39769,33131,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
营业总成本(万元),103139,194560,117970,98312,84964,193218,119107,84184,69731,152061,93973,78932,65182,156027,93628,77719,65998,155688,99636,85084,71123,153831,93562,78855,66075,133955,81472,65706,55720,126216,78373,65915,56488,126498,71422,60392,49330,111067,65188,53495,43719,100172,56877,47247,38249,87501,54207,45580,36885,
营业成本(万元),95697,166504,99025,84877,77525,168661,103214,74219,64188,131475,80145,69921,60450,135012,79919,69165,60888,138454,87967,77670,67428,135673,80038,70305,62414,115112,70480,59099,52423,113093,70223,60887,53825,105618,59129,52046,45023,94843,55631,47398,40677,83270,48715,42261,36102,77185,47081,41082,34584,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
营业税金及附加(万元),555,1775,810,502,200,2032,1068,135,10,871,291,149,36,933,293,132,29,767,372,240,76,1222,648,291,58,944,489,145,65,997,457,192,116,1072,376,180,70,1007,363,218,121,955,428,215,90,620,294,153,68,
销售费用(万元),625,2681,2127,1476,810,3294,2369,1626,1036,2945,2006,1192,624,2608,1797,1042,530,2143,1531,877,389,1339,983,529,294,1045,921,513,268,842,609,383,195,1067,857,610,184,1228,996,587,355,1390,877,488,265,1455,844,533,325,
管理费用(万元),2937,11235,7528,4862,2819,10076,6440,4087,2185,9919,6471,4075,1920,10075,6610,4038,2167,8378,5893,4014,2098,10276,7077,4659,2412,8985,6107,4032,2199,7024,5272,3412,1880,10831,8308,5796,3197,10092,5546,3510,1752,6658,4374,2688,1145,5160,3829,2348,1145,
财务费用(万元),2616,10393,7063,4592,2083,7286,5210,3076,1355,6917,4969,3034,1323,6608,4638,2855,1749,5181,3869,2171,930,5525,4298,2738,599,4993,3293,1801,719,3760,2787,1673,724,3427,2787,1790,942,3772,2612,1839,812,3341,2454,1548,676,3004,2196,1410,702,
资产减值损失(万元),708,1972,1417,2002,1529,1870,805,1042,957,-65,91,562,828,791,371,487,636,765,4,112,201,-205,517,333,298,2876,183,116,47,501,-975,-632,-252,4482,-36,-30,-86,125,40,-57,1,4558,30,48,-30,77,-36,54,61,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
投资收益(万元),--,-387,-293,-293,--,4398,1704,1704,--,2317,--,--,--,-55,--,--,--,787,-52,-2,-2,3110,176,-32,--,3024,2025,2025,0,1576,-86,-136,-83,-180,-116,-78,-64,-0,116,14,-30,-34,-80,-80,-40,147,281,281,--,
对联营企业和合营企业的投资收益(万元),--,-387,--,--,--,2249,--,--,--,2317,--,--,--,-55,--,--,--,790,--,--,--,159,-32,-32,--,3024,2025,2025,0,51,-86,-136,-30,-180,-116,-78,-64,-0,116,14,-30,-34,-80,-80,-40,147,281,281,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
营业利润(万元),-7563,-18341,-19364,-4316,6179,-5822,-7902,4102,12638,7155,-5160,6574,17870,1238,-5315,6208,15942,919,-9498,609,77,32,289,1109,748,3664,3347,3093,278,4494,457,324,349,6889,3675,1726,734,-6868,-10447,-6538,-3959,-3799,-4535,-2971,-2817,-8941,-7948,-5530,-3754,
营业外收入(万元),4,12891,6044,5793,1347,18659,2630,1894,541,4366,1166,713,375,7999,1150,1007,354,2880,2028,1294,661,4471,3017,1028,127,2471,1319,587,373,1259,1042,545,171,2477,552,441,235,5012,1128,173,174,6988,2931,2397,327,7319,5834,3940,533,
营业外支出(万元),42,604,459,191,152,4769,377,161,86,69,26,21,5,1258,880,158,19,406,85,2,1,314,38,26,18,447,60,52,0,193,54,30,1,2913,52,0,0,277,71,54,24,546,52,12,9,927,630,417,215,
非流动资产处置损失(万元),--,--,1,1,1,2771,81,5,5,4,3,0,0,68,58,55,1,186,--,--,--,--,--,--,--,347,8,--,0,134,--,--,0,196,50,0,--,237,20,20,20,401,39,9,8,71,0,1,--,
利润总额(万元),-7601,-6055,-13779,1286,7373,8067,-5648,5835,13092,11452,-4020,7266,18240,7979,-5045,7057,16277,3393,-7555,1901,737,4189,3267,2110,856,5688,4606,3629,651,5560,1445,840,519,6452,4175,2167,969,-2133,-9390,-6419,-3809,2643,-1656,-585,-2499,-2549,-2744,-2007,-3437,
所得税费用(万元),-1461,-428,-1990,1110,2183,2007,-1279,1620,3473,3477,-312,2038,4650,3268,-870,2034,4212,1404,-1675,621,310,1248,1078,721,309,1388,1515,1250,137,1508,710,368,111,2523,1135,612,293,-243,-2255,-1562,-1082,1458,-605,-194,-812,73,-880,-715,-1134,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
净利润(万元),-6140,-5627,-11789,176,5191,6060,-4369,4215,9619,7976,-3707,5228,13589,4712,-4175,5023,12065,1989,-5880,1280,428,2941,2190,1389,547,4300,3091,2379,514,4052,736,472,408,3929,3040,1555,676,-1890,-7135,-4857,-2727,1185,-1051,-391,-1687,-2622,-1864,-1293,-2303,
