报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),133178,91127,50154,149233,102093,65579,32762,113689,138658,132162,117129,
营业收入(万元),133178,91127,50154,149233,102093,65579,32762,113689,138658,132162,117129,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),123573,84842,45831,131874,87783,56664,27870,104729,128209,118235,106484,
营业成本(万元),106928,73307,39360,109815,72179,46265,22251,86742,106323,98468,88488,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1406,987,474,1429,976,420,173,604,717,725,705,
销售费用(万元),3185,2146,1189,3711,2348,1496,784,2180,2224,1844,1310,
管理费用(万元),9031,5961,3098,13398,9193,6624,3028,11165,12983,12303,11187,
财务费用(万元),1582,966,518,2230,1731,1207,568,2973,4416,3991,3702,
资产减值损失(万元),1441,1475,1191,1291,1356,653,1065,1064,1547,905,1092,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),692,103,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10642,6610,4323,17359,14310,8915,4893,8960,10449,13927,10645,
营业外收入(万元),27,20,64,379,179,117,74,586,502,884,249,
营业外支出(万元),51,51,0,21,3,2,1,55,31,22,46,
非流动资产处置损失(万元),50,50,--,20,3,1,1,20,19,4,20,
利润总额(万元),10618,6580,4387,17717,14485,9030,4966,9491,10920,14789,10849,
所得税费用(万元),1740,1164,861,2880,2838,1436,906,1774,2089,2541,1623,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8878,5416,3527,14837,11648,7594,4060,7717,8831,12249,9226,
归属于母公司所有者的净利润(万元),8878,5416,3527,14837,11648,7594,4060,7717,8831,12249,9226,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.47,0.3,0.23,0.97,0.76,0.5,0.27,0.5,0.58,0.8,0.65,
稀释每股收益,0.47,0.3,0.23,0.97,0.76,0.5,0.27,0.5,0.58,0.8,0.65,
