报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),21970,14292,7292,24774,17484,11761,6453,21003,15689,10094,12344,
营业收入(万元),21970,14292,7292,24774,17484,11761,6453,21003,15689,10094,12344,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),16322,10941,5617,18963,12748,8701,--,15990,12743,8240,8985,
营业成本(万元),9375,6101,3170,11145,7608,5139,--,9601,7705,4414,5358,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),253,183,130,266,185,125,--,204,118,143,111,
销售费用(万元),630,391,179,898,627,474,--,686,473,338,286,
管理费用(万元),5728,3934,2113,6322,4104,2782,--,5298,3993,3165,3058,
财务费用(万元),-47,-28,26,24,25,-7,--,-2,28,41,121,
资产减值损失(万元),383,360,-1,306,200,188,--,203,425,139,51,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,38,
投资收益(万元),53,-20,-4,39,27,21,--,70,38,-42,0,
对联营企业和合营企业的投资收益(万元),-1,-20,-4,39,27,21,--,70,38,-42,-14,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6467,3973,1671,5851,4763,3081,1632,5082,2985,1813,3397,
营业外收入(万元),23,23,365,636,244,227,--,738,637,903,604,
营业外支出(万元),3,0,--,8,0,0,--,1,4,19,--,
非流动资产处置损失(万元),--,--,--,2,--,--,--,1,2,--,--,
利润总额(万元),6487,3996,2036,6479,5007,3307,1795,5820,3618,2697,4001,
所得税费用(万元),932,605,274,276,353,202,--,687,384,96,371,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5555,3391,1762,6202,4654,3105,1590,5133,3234,2601,3630,
归属于母公司所有者的净利润(万元),5555,3391,1762,6202,4654,3105,1590,5133,3234,2601,3628,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,2,
基本每股收益,0.67,0.45,0.23,0.83,0.62,0.41,--,0.68,0.46,2.6,4.19,
稀释每股收益,0.67,0.45,0.23,0.83,0.62,0.41,--,0.68,0.46,2.6,4.19,
