报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),50137,34735,21688,10792,63396,46130,24605,12512,50170,34121,20661,11076,56691,40335,24276,13211,83388,60582,37645,15166,63872,45561,29151,10501,51875,41804,23995,8309,47033,38002,20000,6739,41333,33684,17332,35541,29313,29464,25574,
营业收入(万元),50137,34735,21688,10792,63396,46130,24605,12512,50170,34121,20661,11076,56691,40335,24276,13211,83388,60582,37645,15166,63872,45561,29151,10501,51875,41804,23995,8309,47033,38002,20000,6739,41333,33684,17332,35541,29313,29464,25574,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
营业总成本(万元),49922,34253,20880,10904,71199,45236,23569,11396,48880,33354,19864,10185,55027,39809,23547,12062,72642,53231,32890,13306,54441,38559,24848,9016,43823,34991,20421,7262,39997,31900,16848,5970,35488,28690,14794,31585,25775,26749,25184,
营业成本(万元),37213,26156,15335,7225,47827,34789,16498,7716,35659,23050,13312,6010,40750,29915,16955,8617,57420,42251,26157,9788,45693,34340,22217,7442,39958,32093,18617,6219,37138,29844,15619,5158,32031,25937,13362,28671,23429,24488,22772,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,
