报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),278780,1055399,810484,532877,259077,1035312,761484,499801,236516,418388,206389,131733,63735,265980,191917,133406,62445,206307,158714,105035,40524,172250,128792,79004,38194,180381,149290,113337,66941,190613,151036,107027,51036,124700,20078,77886,75632,
营业收入(万元),277758,1044059,802451,525989,254785,1025751,755339,496034,235029,413556,203207,129868,62860,263453,189988,132140,61903,205130,158075,104844,40524,172250,128792,79004,38194,180381,149290,113337,66941,190613,151036,107027,51036,124700,20078,77886,75632,
利息收入(万元),935,11027,7768,6729,4234,9558,6145,3767,1488,4832,3182,1865,875,2527,1929,1266,542,1177,639,191,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),87,314,265,159,58,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),205382,800424,582366,375878,187020,736271,531679,344246,167996,363634,191639,122343,61295,253451,184177,126891,60427,200287,156728,104165,40429,171140,128499,79445,37883,159140,127706,95324,55191,148345,112604,79296,39718,106994,17190,72606,74615,
营业成本(万元),161853,613906,455327,299503,149522,562918,408701,271787,141546,291296,157408,100643,51764,214686,155378,107310,50247,168179,133144,89909,34934,151246,115787,70800,34074,140276,113749,84111,49872,127197,95769,67742,34179,92505,15118,61629,63636,
利息支出(万元),1,365,355,277,165,393,227,132,60,286,201,120,48,207,150,73,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),0,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),12427,39948,29657,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
