报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),10402,50781,33082,19734,9570,36705,23582,13935,6072,30033,20257,14032,6530,33799,20941,14825,31533,28334,24418,
营业收入(万元),10402,50781,33082,19734,9570,36705,23582,13935,6072,30033,20257,14032,6530,33799,20941,14825,31533,28334,24418,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9402,41897,27709,16752,8247,28785,19005,11597,5280,24626,16439,10918,5511,24922,16055,11250,22919,19297,16393,
营业成本(万元),5806,26446,17094,9852,5131,18248,11388,7093,3108,16758,10604,7092,3659,17836,10382,7469,15926,13011,10965,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1,37,29,26,2,12,3,3,3,--,--,--,--,13,4,4,--,3,10,
销售费用(万元),52,243,179,119,58,301,235,112,54,391,265,111,83,339,243,177,318,317,252,
管理费用(万元),3274,15286,10527,6884,3115,10538,7473,4447,2148,7804,5711,3739,1713,6935,5467,3630,6655,5889,5162,
财务费用(万元),253,-295,-267,-204,-119,-391,-207,-136,-67,-380,-204,-116,-31,-225,-127,-125,17,18,-15,
资产减值损失(万元),16,180,147,74,60,77,113,79,34,53,64,93,87,24,86,95,3,58,20,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),351,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56,
对联营企业和合营企业的投资收益(万元),137,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1351,8878,5374,2983,1322,7919,4577,2338,792,5407,3817,3113,1019,8877,4886,3574,8614,9037,8081,
营业外收入(万元),106,387,163,17,12,286,40,11,0,159,26,18,7,293,147,140,342,322,136,
营业外支出(万元),76,9,9,9,--,--,--,--,--,--,--,--,--,0,0,--,0,0,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),1382,9256,5527,2991,1334,8206,4617,2349,792,5566,3843,3131,1026,9170,5032,3715,8956,9359,8216,
所得税费用(万元),64,439,127,187,80,642,485,251,36,502,333,312,85,741,352,268,738,1291,1049,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1317,8816,5400,2804,1254,7563,4132,2098,757,5064,3510,2819,941,8428,4680,3447,8219,8069,7167,
归属于母公司所有者的净利润(万元),1317,8816,5400,2804,1254,7563,4132,2098,757,5064,3510,2819,941,8428,4680,3447,8219,8069,7167,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.12,0.84,0.52,0.27,0.12,0.74,0.41,0.2,0.08,0.57,0.41,0.36,0.13,1.12,0.62,0.46,1.1,1.08,--,
稀释每股收益,0.12,0.84,0.52,0.27,0.12,0.74,0.41,0.2,0.08,0.57,0.41,0.36,0.13,1.12,0.62,0.46,1.1,1.08,--,
