报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),88384,29089,190315,140340,74805,23363,159154,124323,64894,22801,132562,105908,55666,17560,146738,103441,54448,21083,160068,132119,65012,21829,156525,25534,15465,5307,33015,23650,14208,5180,28936,20816,13003,4984,23907,16679,10530,3733,22278,16811,10035,3673,21091,15151,9105,3242,17199,12577,8127,2748,
营业收入(万元),88384,29089,190315,140340,74805,23363,159154,124323,64894,22801,132562,105908,55666,17560,146738,103441,54448,21083,160068,132119,65012,21829,156525,25534,15465,5307,33015,23650,14208,5180,28936,20816,13003,4984,23907,16679,10468,3672,21878,16811,9854,3575,20872,15151,9105,3242,17104,12577,8127,2748,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61,0,400,--,182,98,219,0,0,0,95,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,--,--,0,0,--,--,
营业总成本(万元),81466,39225,168953,120984,79304,38213,172824,127675,85069,43071,133003,98749,65040,31385,131124,90265,56813,28360,129889,93210,60428,28630,127129,25661,15931,6041,34689,22842,14048,5617,29227,20565,12837,5337,24136,17144,10578,4176,23212,17229,10778,4313,21899,15762,9609,3826,17050,12925,8464,3311,
营业成本(万元),51827,24528,107129,75903,49074,23603,107674,78565,51624,25930,81001,58628,38110,17944,79317,53730,33495,16550,78903,54654,34842,16389,74488,20522,12606,4470,26593,19008,11494,4343,24337,17429,10929,4236,18455,12762,7932,2866,18824,14414,8749,3335,18452,13004,7795,2885,13905,10176,6424,2246,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,0,0,0,0,0,0,--,
