报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),164326,774155,564889,372798,192560,607208,469400,318259,151494,583773,497981,290115,145467,466704,358169,233961,120914,384872,303549,200411,111409,342475,271136,192816,101338,324181,249137,161153,74266,204742,137980,172050,170439,131537,
营业收入(万元),164326,774155,564889,372798,192560,607208,469400,318259,151494,583773,497981,290115,145467,466704,358169,233961,120914,384872,303549,200411,111409,342475,271136,192816,101338,324181,249137,161153,74266,204742,137980,172050,170439,131537,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),158733,762634,554394,363523,183140,592913,451761,307472,146497,559073,476391,277934,138568,443967,340348,222318,112875,368614,291376,191661,105598,331726,257001,179501,94441,295449,226179,145797,68203,185645,128617,161193,151919,119050,
营业成本(万元),134989,654549,475522,311176,157801,506581,389917,263442,124699,480804,415856,241314,119933,384312,297977,194743,100044,325851,261966,172170,95739,296106,232546,163674,86533,270537,207887,133955,61784,170365,117777,149411,134473,111895,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),1413,6418,4731,3126,1448,4905,1748,1231,396,2200,1579,1179,650,1919,1125,679,371,1791,1106,689,332,1251,876,597,297,1532,1198,802,377,1185,812,824,625,252,
销售费用(万元),5008,29686,22636,15885,8544,24511,17762,12475,6150,21648,17209,10686,5377,15960,11779,7523,4257,12040,8669,5447,2991,7828,5535,3407,1936,6363,4429,2958,1707,2712,1860,2425,2812,2631,
管理费用(万元),9920,49402,33920,22706,10489,39690,28763,20161,9868,36613,26019,14829,7209,25945,17918,11515,5372,19963,13153,8455,4455,16822,12082,7928,3890,13596,9878,6427,3430,8195,5913,7522,8084,3090,
财务费用(万元),7373,18087,14525,9533,4858,16770,13122,9706,5383,15871,12856,9475,5399,13379,9971,6281,2830,7781,5795,4214,2081,8059,5793,3719,1785,3056,2636,1528,905,2826,2073,1097,2926,1067,
资产减值损失(万元),29,4491,3060,1098,--,456,449,457,--,1938,2871,451,--,2452,1578,1578,--,1188,686,686,--,1659,170,175,--,365,152,127,--,362,181,-87,2999,115,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1,28,-28,0,
投资收益(万元),-58,-115,5,47,13,-27,1,-17,12,-3,-2,-2,-2,-448,-449,-450,-183,-1109,-790,-499,-177,-693,-143,48,-16,323,200,105,33,-15,-292,-605,-104,107,
对联营企业和合营企业的投资收益(万元),-58,-197,-95,-52,13,-52,-24,-17,12,-3,-2,-2,-2,-448,-450,-450,--,-1123,-790,-499,-177,-693,-143,48,-16,323,200,105,33,5,-267,-632,142,58,
汇兑收益(万元),--,--,3,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业利润(万元),6304,16796,10503,9322,9433,14268,17641,10770,5010,24697,21587,12178,6896,22290,17372,11194,7855,15149,11383,8251,5634,10057,13992,13362,6881,29055,23158,15460,6096,19083,9071,10279,18387,12593,
营业外收入(万元),44,478,4555,3393,1669,8246,5599,4852,2103,8159,6242,4298,1377,2926,2112,1704,545,4951,1860,1090,880,9659,6171,1115,1052,4503,3899,3574,1705,2811,2558,1802,1459,608,
营业外支出(万元),75,3273,1869,1379,87,608,293,207,40,354,28,16,10,374,91,81,22,143,52,5,1,171,141,137,64,324,99,51,14,202,79,98,818,186,
非流动资产处置损失(万元),--,--,1768,1299,76,73,49,40,6,260,3,2,0,277,13,9,1,54,7,--,--,36,24,23,4,315,90,46,9,145,27,48,628,92,
利润总额(万元),6273,14002,13189,11336,11015,21906,22947,15415,7073,32503,27800,16461,8264,24842,19394,12816,8379,19957,13190,9336,6513,19545,20023,14339,7869,33235,26958,18983,7788,21692,11550,11982,19028,13016,
所得税费用(万元),1193,3744,4836,3832,3535,6462,5624,3556,1506,7866,7251,3950,1925,6141,5111,3113,2128,5859,3522,2598,1661,5248,5024,3466,2055,8550,6788,4786,1878,4936,2671,1457,3380,2442,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
净利润(万元),5080,10257,8353,7504,7480,15443,17323,11859,5567,24637,20550,12510,6339,18702,14283,9703,6251,14098,9668,6738,4852,14297,14998,10873,5814,24685,20170,14198,5910,16756,8880,10525,15647,10573,
归属于母公司所有者的净利润(万元),5077,10439,8374,7336,7187,14272,16214,10997,5117,20059,16009,9006,4632,11352,8888,6026,4396,10669,7315,5269,4263,12241,13121,9954,5397,22100,18006,12245,5323,15304,7862,9525,14918,8711,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-12,--,--,--,-121,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
少数股东损益(万元),3,-182,-21,168,293,1171,1109,863,449,4578,4541,3505,1707,7350,5395,3676,1855,3429,2353,1469,588,2057,1877,919,417,2584,2164,1953,586,1452,1017,1001,729,1862,
基本每股收益,0.05,0.1,0.08,0.07,0.07,0.14,0.16,0.11,0.05,0.23,0.19,0.27,0.14,0.34,0.27,0.18,0.13,0.32,0.22,0.16,0.13,0.37,0.4,0.3,0.16,0.68,0.56,0.77,0.35,1.24,0.64,0.77,1.27,0.75,
稀释每股收益,0.05,0.1,0.08,0.07,0.07,0.14,0.16,0.11,0.05,0.23,0.19,0.27,0.14,0.34,0.27,0.18,0.13,0.32,0.22,0.16,0.13,0.37,0.4,0.3,0.16,0.68,0.56,0.77,0.35,1.24,0.64,0.77,1.27,0.75,
