报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),30412,18733,8046,33966,23144,14171,6364,29428,21776,26753,22417,20285,
营业收入(万元),30412,18733,8046,33966,23144,14171,6364,29428,21776,26753,22417,20285,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),26804,16234,6871,27621,18703,11402,5165,24382,18143,21824,17727,16504,
营业成本(万元),23071,13999,5782,23692,16031,9767,4396,21048,15696,18902,15217,14552,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),196,105,25,310,191,125,74,235,182,125,98,58,
销售费用(万元),865,521,226,1023,660,401,167,863,578,628,527,362,
管理费用(万元),2387,1499,838,2449,1660,1053,481,2156,1599,1841,1579,1336,
财务费用(万元),229,116,41,-170,-60,-39,4,-30,-20,184,263,226,
资产减值损失(万元),55,-7,-41,317,222,94,43,109,109,144,43,-31,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),164,38,--,--,--,--,--,--,--,--,--,5,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4028,2703,1175,6345,4441,2769,1199,5046,3633,4930,4690,3787,
营业外收入(万元),126,106,190,97,54,33,12,194,16,185,168,138,
营业外支出(万元),5,--,--,1,1,1,--,5,5,2,15,1,
非流动资产处置损失(万元),--,--,--,1,1,1,--,3,3,--,12,--,
利润总额(万元),4148,2808,1366,6441,4494,2801,1210,5235,3644,5113,4843,3924,
所得税费用(万元),575,390,191,899,620,388,169,721,501,706,673,560,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3573,2419,1175,5542,3873,2413,1041,4515,3144,4407,4171,3364,
归属于母公司所有者的净利润(万元),3571,2419,1175,5542,3873,2413,1041,4515,3144,4407,4171,3364,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.31,0.21,0.11,0.62,0.43,0.27,0.12,0.5,0.35,0.49,0.46,--,
稀释每股收益,0.31,0.21,0.11,0.62,0.43,0.27,0.12,0.5,0.35,0.49,0.46,--,
