报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),29610,105706,77414,48727,19730,68954,49786,35230,17536,62173,48936,35080,16648,66352,52810,37999,19417,81474,54698,66087,
营业收入(万元),29610,105706,77414,48727,19730,68954,49786,35230,17536,62173,48936,35080,16648,66352,52810,37999,19417,81474,54698,66087,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),20524,69424,49726,31167,13874,47657,34572,24408,12569,44863,34608,24573,11976,44189,34248,24103,12261,53497,36943,39241,
营业成本(万元),14641,50392,36535,22875,9418,32977,23887,17025,8500,30432,23673,16858,7760,30496,23981,16853,8074,39922,25738,28586,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),422,1788,1398,880,351,1236,749,498,266,854,667,452,209,978,687,481,238,913,838,627,
销售费用(万元),1151,4128,2752,1695,893,3057,2339,1686,884,3565,2657,1785,899,3112,2403,1558,846,3068,2438,2395,
管理费用(万元),4375,12681,8542,5593,3158,10226,7734,5301,2942,10397,8036,5802,3160,9806,7197,5008,2913,8828,7724,7473,
财务费用(万元),-74,-123,-94,-51,-26,-167,-132,-89,-36,-624,-583,-444,-104,-203,-63,-17,-10,-192,-46,-111,
资产减值损失(万元),9,557,593,175,80,329,-4,-13,13,239,156,120,51,1,42,221,200,957,251,271,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1205,4734,3307,976,320,3403,1967,1875,648,1339,373,62,--,18,18,--,--,39,162,600,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),11339,45142,34082,20422,6176,24699,17181,12697,5615,18648,14702,10569,4672,22180,18580,13895,7155,28016,17918,27446,
营业外收入(万元),8,894,449,191,430,2961,1606,1388,244,2963,2237,1174,189,3286,2584,1010,559,4387,2289,4092,
营业外支出(万元),3,236,217,33,12,44,38,23,11,155,148,148,10,28,23,22,18,473,2,73,
非流动资产处置损失(万元),--,--,7,1,1,11,10,9,2,4,2,2,1,2,1,1,1,8,1,72,
利润总额(万元),11344,45801,34314,20580,6594,27616,18748,14061,5847,21456,16790,11595,4851,25438,21141,14883,7696,31930,20205,31465,
所得税费用(万元),1585,6078,4514,2781,925,3735,2562,1913,868,2924,2018,1436,612,3624,2840,2257,1110,4758,2928,2526,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9759,39722,29800,17798,5668,23881,16186,12148,4979,18533,14772,10159,4238,21815,18301,12626,6586,27172,17277,28939,
归属于母公司所有者的净利润(万元),9746,39651,29712,17752,5639,23876,16172,12156,4983,18532,14785,10157,4255,21890,18414,12737,6655,26872,16899,28925,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),13,71,88,46,30,5,14,-8,-4,1,-12,2,-17,-76,-113,-111,-69,301,378,14,
基本每股收益,0.21,0.88,0.66,0.4,0.13,0.53,0.36,0.27,0.11,0.43,0.35,0.25,0.11,0.55,0.47,0.32,0.17,0.68,0.43,0.8,
稀释每股收益,0.21,0.88,0.66,0.4,0.13,0.53,0.36,0.27,0.11,0.43,0.35,0.25,0.11,0.55,0.47,0.32,0.17,0.68,0.43,0.8,
