报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),148303,620662,423510,261495,121995,494958,350100,219400,94905,435280,310606,205379,96702,417113,302573,192061,88376,390141,277319,185146,86986,394651,289710,187539,88459,389129,246701,152191,69053,339722,247081,160790,69647,219886,145313,91542,44272,328825,585075,397899,145412,853793,192384,109797,56341,1010374,200435,127990,60127,
营业收入(万元),148303,620662,423510,261495,121995,494958,350100,219400,94905,435280,310606,205379,96702,417113,302573,192061,88376,390141,277319,185146,86986,394651,289710,187539,88459,389129,246701,152191,69053,339722,247081,160790,69647,219886,145313,91542,44272,328825,585075,397899,145412,853793,192384,109797,56341,1010374,200435,127990,60127,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,--,0,0,--,0,0,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,--,0,0,--,0,0,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,--,0,0,--,0,0,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
营业总成本(万元),146854,615592,417953,258726,122444,498673,351531,218803,96842,432506,309470,204970,97802,432684,317927,208907,86627,386383,274364,183147,86958,391215,285660,184453,87179,387193,243723,149898,68227,338812,244147,158302,68676,225949,151282,95834,46473,346392,565665,381826,136627,776877,186112,104644,52894,877167,189557,118300,57396,
营业成本(万元),135586,572343,389070,240612,112943,459630,324637,201416,87287,396833,283374,187528,88637,377419,272011,172165,78584,352801,249312,166522,78172,357813,261401,169263,79593,355990,221863,136190,61705,309739,224325,145529,63094,199426,131342,83256,40916,316248,489393,328407,118208,661443,167198,92936,47742,725447,171772,107434,52358,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,--,0,0,--,0,0,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,--,0,0,--,0,0,--,--,0,
