报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),79438,46931,14599,55194,33997,20519,14635,45274,33272,30336,25051,12250,
营业收入(万元),79438,46931,14599,55194,33997,20519,14635,45274,33272,30336,25051,12250,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),63989,39831,11939,46703,26536,15085,7378,38627,27592,26890,28592,15077,
营业成本(万元),9013,5290,1905,11829,8336,5550,3204,16546,11679,9661,7792,3016,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),467,301,84,460,113,67,48,180,129,132,195,121,
销售费用(万元),41025,24582,6995,21974,9474,3638,1930,10282,7625,4086,5710,5078,
管理费用(万元),11767,8013,2688,10297,7244,4842,2203,10459,7163,10319,11446,5560,
财务费用(万元),150,157,73,183,93,15,-6,749,655,1974,1662,788,
资产减值损失(万元),1567,1488,192,1960,1275,973,--,411,340,718,1786,514,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),71,64,19,77,46,36,14,268,205,151,144,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15520,7165,2679,8568,7508,5471,7271,6916,5885,3598,-3397,-2827,
营业外收入(万元),2709,812,647,1426,1205,1069,70,522,132,887,3420,4294,
营业外支出(万元),151,137,3,96,73,70,12,329,30,1038,31,15,
非流动资产处置损失(万元),122,118,3,32,22,19,11,37,8,14,12,0,
利润总额(万元),18077,7840,3324,9898,8639,6470,7330,7109,5987,3447,-8,1451,
所得税费用(万元),2441,785,511,1277,1199,862,1116,827,849,331,-159,307,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),15636,7055,2813,8621,7440,5608,6214,6282,5138,3116,151,1145,
归属于母公司所有者的净利润(万元),15636,7055,2813,8621,7440,5608,6214,6282,5138,3116,151,1145,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.38,0.17,0.07,0.23,0.2,0.15,0.17,0.17,0.14,0.09,0,0.03,
稀释每股收益,0.38,0.17,0.07,0.23,0.2,0.15,0.17,0.17,0.14,0.09,0,0.03,
