报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),978716,43,21,3822,2207,1018,1001,537,501,482,443,1065,752,747,328,2981,2042,702,4,17767,10273,10266,10246,21823,139,107,59,38682,2077,115,46,21518,1859,1800,1743,23722,14230,11050,5999,16774,6732,5000,2567,10768,6537,4406,2568,13392,8193,5383,3548,
营业收入(万元),978716,43,21,3822,2207,1018,1001,537,501,482,443,1065,752,747,328,2981,2042,702,4,17767,10273,10266,10246,21823,139,107,59,38682,2077,115,46,21518,1859,1800,1743,23722,14230,11050,5999,16774,6732,5000,2567,10768,6537,4406,2568,13392,8193,5383,3548,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,--,0,--,--,--,
营业总成本(万元),993070,942,371,3446,2390,1318,1037,1176,1246,990,747,2320,1642,1395,751,2724,2141,1104,353,13026,9167,8770,8370,17951,1177,784,589,38466,3966,1222,130,21273,1961,1704,1569,22000,14890,11161,5527,18092,6443,4607,2148,9512,5925,4064,2439,11678,7506,5061,3123,
营业成本(万元),868788,0,0,2339,1559,779,773,278,279,264,294,773,517,517,252,1216,1044,334,1,8549,7157,7154,7149,11895,38,27,9,19779,1581,26,9,14869,1250,1239,1214,16582,11069,8580,4693,9820,1432,1155,185,2420,1754,1162,533,2803,2142,1467,872,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,--,0,--,--,--,
研发费用(万元),1067,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,0,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,--,--,--,--,0,--,--,--,
营业税金及附加(万元),2097,48,1,110,54,53,1,-292,49,52,44,122,77,72,24,547,362,269,135,1958,808,807,806,4352,40,38,3,7380,179,5,2,1398,95,94,111,1518,922,715,389,1094,433,337,178,276,209,141,84,196,143,102,63,
销售费用(万元),69037,58,5,35,35,13,7,64,56,27,16,82,69,49,23,140,95,78,57,530,411,282,64,650,392,233,144,1229,378,196,99,531,215,169,102,951,723,389,121,1766,1660,1138,547,1426,1006,713,328,1490,1085,692,357,
管理费用(万元),46998,762,316,743,598,376,228,1119,890,642,365,1318,954,673,361,1147,836,585,291,1325,936,658,367,1673,1089,821,546,1407,608,309,110,1294,540,383,200,786,586,441,201,1904,2060,1448,1040,3691,2290,1860,734,4889,2995,2051,976,
