报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),13900,56676,46961,27433,11904,41849,34947,17555,8397,25126,22605,12435,6248,20518,16584,10831,18658,17526,15597,
营业收入(万元),13900,56676,46961,27433,11904,41849,34947,17555,8397,25126,22605,12435,6248,20518,16584,10831,18658,17526,15597,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),10843,43952,34354,21000,8852,32360,25036,12189,5912,18216,16185,8876,4221,15153,11823,7784,13911,12937,11311,
营业成本(万元),6741,26857,21800,13282,5457,20440,15318,7335,3749,10296,9612,5239,2458,8661,6848,4428,8403,7789,6868,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),36,541,365,184,96,332,299,114,49,227,227,117,59,220,208,125,233,186,160,
销售费用(万元),730,3428,2707,1669,605,2951,2572,1381,491,2328,1861,1058,483,1868,1356,973,1537,1443,1310,
管理费用(万元),2592,11810,7726,4918,2225,7845,5798,2869,1317,5329,3933,2089,995,4264,2950,1951,3451,3063,2732,
财务费用(万元),34,528,158,107,40,-42,-133,-126,-31,-92,-68,-33,-6,-25,-23,-18,115,245,169,
资产减值损失(万元),710,787,1597,840,428,834,1182,617,336,128,621,406,231,165,484,324,172,211,72,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
投资收益(万元),0,17,0,-2,0,26,-26,-9,-20,41,38,-7,2,66,-7,-0,-1,0,-5,
对联营企业和合营企业的投资收益(万元),0,2,--,-2,--,-65,--,-37,-20,38,38,--,2,66,--,--,-1,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3428,15000,14090,7278,3052,9514,9885,5357,2465,6951,6458,3553,2029,5431,4754,3047,4746,4589,4282,
营业外收入(万元),15,3,569,438,257,1649,270,270,174,1402,181,181,25,296,150,120,141,260,67,
营业外支出(万元),15,85,22,1,1,14,10,2,1,4,4,--,--,16,3,3,--,11,2,
非流动资产处置损失(万元),--,--,--,--,--,2,--,0,--,1,1,--,--,15,2,2,--,10,0,
利润总额(万元),3428,14918,14638,7715,3307,11149,10144,5625,2638,8349,6634,3733,2054,5711,4901,3164,4887,4838,4346,
所得税费用(万元),507,2090,1899,1094,538,1717,1512,845,395,1161,948,521,283,786,674,442,681,667,635,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2921,12828,12739,6622,2770,9432,8633,4781,2243,7189,5686,3212,1771,4925,4226,2722,4207,4171,3712,
归属于母公司所有者的净利润(万元),3058,12279,12319,6367,2669,9090,8703,4810,2348,7177,5686,3212,1771,4925,4226,2722,4207,4171,3712,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-137,549,420,255,101,342,-70,-29,-104,11,--,--,--,--,--,--,--,--,--,
基本每股收益,0.1,0.42,0.43,0.23,0.16,0.56,0.54,0.3,0.29,0.97,0.79,0.48,0.29,0.81,0.7,0.45,0.69,0.69,0.61,
稀释每股收益,0.1,0.42,0.43,0.23,0.16,0.56,0.54,0.3,0.29,0.97,0.77,0.48,0.29,0.81,0.7,0.45,0.69,0.69,0.61,
