报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),111796,452434,318526,203525,85940,303053,196385,122020,54068,174594,120809,67153,26861,130637,95909,62412,21262,97340,68908,44578,18114,78896,55685,33008,14774,60779,40956,24653,8413,53216,38739,23383,10100,50112,9084,31265,23668,
营业收入(万元),111796,452434,318526,203525,85940,303053,196385,122020,54068,174594,120809,67153,26861,130637,95909,62412,21262,97340,68908,44578,18114,78896,55685,33008,14774,60779,40956,24653,8413,53216,38739,23383,10100,50112,9084,31265,23668,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
营业总成本(万元),102807,406248,281699,179037,80011,273739,173058,107137,48427,156407,105431,59447,24560,115744,81364,53236,19710,89005,62047,40133,17049,75160,53192,31949,14275,58457,39347,23310,8528,48510,35339,21133,9154,44238,8141,28120,21953,
营业成本(万元),77314,310024,220690,141174,62362,212008,134361,83182,37782,122587,83147,46014,18559,89808,63800,40798,14334,68949,48591,31324,13005,58847,41364,24218,10681,45209,30533,18308,6471,39869,29131,17341,7298,37616,7040,24229,19595,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
研发费用(万元),4308,20656,13332,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
营业税金及附加(万元),730,3623,2260,1378,541,2011,1244,917,415,1448,824,593,498,690,277,261,166,393,163,119,53,269,204,175,62,94,42,10,1,78,30,26,1,32,10,10,3,
销售费用(万元),13244,42147,27705,17359,7572,27689,19677,13014,6685,17146,12217,7228,3008,13308,9460,6422,2885,9548,7029,4438,2063,7326,5376,3372,1505,5226,3457,1996,841,4082,2746,1728,865,2875,485,1556,870,
管理费用(万元),4286,19987,13885,16004,7055,22215,13568,8116,3487,13988,8487,5402,2467,11618,8023,5484,2555,8774,6081,4007,1661,7598,5543,3702,1857,7808,5397,3256,1349,4776,3380,1994,980,3595,628,2289,1343,
财务费用(万元),2944,510,-1409,238,2523,4118,2383,983,30,-3021,-767,-657,131,-1576,-1156,-327,-144,137,91,-63,-11,268,188,126,102,-422,-366,-362,-158,-410,-44,10,11,3,-6,-1,27,
资产减值损失(万元),-20,9301,5236,2884,-41,5697,1826,924,27,4258,1522,867,-103,1896,961,599,-85,1205,92,308,278,852,516,355,68,542,284,102,24,116,96,34,0,116,-16,37,115,
公允价值变动收益(万元),-69,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
投资收益(万元),-152,-437,-334,-371,-207,-45,-29,-13,-49,-409,-379,-357,-72,-268,-243,-189,-81,52,-79,-65,-81,-35,-58,-40,-11,159,238,251,--,-42,--,--,0,--,0,0,--,
对联营企业和合营企业的投资收益(万元),-152,-548,-454,-491,--,-197,-29,-13,--,-405,--,-357,--,-288,--,-208,--,52,--,--,--,-35,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
营业利润(万元),9858,48177,37191,24501,5946,32315,23816,15023,5593,17779,14999,7349,2228,14625,14301,8987,1470,8387,6782,4379,985,3701,2435,1019,487,2481,1848,1594,-115,4663,3400,2249,946,5874,943,3145,1714,
营业外收入(万元),73,686,1163,738,473,417,1745,1420,609,1456,808,481,158,2056,712,534,307,1179,858,384,203,1423,1451,880,354,1198,1047,731,362,769,632,377,61,287,48,222,72,
营业外支出(万元),107,392,272,214,108,286,182,116,42,293,226,46,36,145,123,108,46,101,88,68,61,214,135,9,3,93,32,29,26,70,52,15,7,36,21,69,0,
非流动资产处置损失(万元),--,--,--,--,--,--,38,11,--,31,--,13,--,12,--,6,--,2,--,--,--,8,--,--,--,7,--,--,--,35,--,--,0,4,0,0,--,
利润总额(万元),9824,48471,38083,25025,6312,32446,25379,16326,6160,18942,15581,7784,2350,16536,14890,9414,1731,9465,7552,4696,1126,4911,3751,1891,838,3586,2863,2296,222,5362,3980,2611,999,6125,969,3299,1786,
所得税费用(万元),1879,5835,5115,4268,980,3675,3924,2767,1184,2266,2702,1229,325,2106,2265,1411,332,1439,1826,1165,282,916,645,384,175,690,559,311,51,792,465,406,125,524,82,288,129,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
净利润(万元),7945,42636,32968,20757,5331,28771,21455,13559,4976,16676,12880,6555,2026,14430,12625,8003,1399,8026,5726,3531,845,3995,3105,1506,663,2896,2304,1985,171,4570,3515,2205,874,5602,887,3011,1658,
归属于母公司所有者的净利润(万元),8242,41225,32359,20114,5261,28430,21483,13633,4969,16645,12851,6553,2016,11357,9554,5707,776,6086,4178,2383,504,3297,2603,1129,424,2270,1833,1634,171,4570,3515,2205,874,5602,887,3011,1658,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
少数股东损益(万元),-297,1411,609,643,70,341,-28,-75,7,31,28,3,9,3073,3072,2296,623,1940,1548,1148,341,698,502,378,239,626,471,350,--,--,--,--,0,--,0,0,--,
基本每股收益,0.11,0.54,0.42,0.26,0.08,0.47,0.35,0.22,0.08,0.29,0.22,0.11,0.09,0.56,0.47,0.28,0.04,0.3,0.41,0.24,0.05,0.33,0.26,0.11,0.04,0.22,0.21,0.2,0.02,0.67,0.55,0.38,0.15,1,0.15,0,--,
