报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),12862,77781,62076,35513,14824,91221,68430,35097,9293,63316,44180,19190,8881,40810,31797,14554,5247,45600,35261,16498,5068,23113,19823,7551,1590,20505,18660,6896,21747,19334,19070,12487,9276,
营业收入(万元),12862,77781,62076,35513,14824,91221,68430,35097,9293,63316,44180,19190,8881,40810,31797,14554,5247,45600,35261,16498,5068,23113,19823,7551,1590,20505,18660,6896,21747,19334,19070,12487,9276,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12042,100245,52135,29213,13301,76598,53517,29301,8966,53423,36343,16139,7052,33295,24627,12602,4687,36600,27157,14163,4431,18903,14920,6293,1474,15412,13384,5599,15782,13581,12806,8833,8109,
营业成本(万元),9123,52450,39733,21231,8601,53543,38757,21264,5828,36939,24806,9804,4264,25420,19806,9224,3340,28960,21727,10439,3023,14922,12584,4871,1028,12448,11083,4107,12069,10549,9819,6814,6707,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),460,2959,2250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),76,704,416,380,229,700,458,351,106,483,253,188,137,280,149,133,108,252,100,30,17,205,39,15,12,202,62,62,237,115,159,107,15,
销售费用(万元),362,2434,1676,1223,630,4052,2883,1889,810,4671,3145,1964,631,1586,1133,607,277,1357,1042,648,331,819,530,270,86,692,493,276,609,463,695,469,392,
管理费用(万元),1666,8801,5542,5107,2688,11830,8529,5184,2277,10645,6970,3951,1991,6066,4110,2655,1312,5050,3897,2495,1011,3236,2013,1288,624,2289,1591,1025,2397,1927,1551,1237,566,
财务费用(万元),589,1909,1455,1402,835,1919,1320,334,-31,-1314,1,-5,3,-742,-669,-21,-140,115,144,131,44,-236,-453,-326,-231,-206,-54,22,443,392,454,196,341,
资产减值损失(万元),-234,30988,1063,-131,317,4554,1570,279,-24,1998,1169,237,26,686,97,4,-210,866,247,419,5,-42,207,175,-45,-14,209,106,28,134,128,11,89,
公允价值变动收益(万元),--,-684,-118,-118,13,-130,554,554,554,-32,-767,-767,5,-943,-1877,-1605,-1845,1455,-257,-414,-376,381,233,172,173,-89,29,-19,-46,-13,9,--,--,
投资收益(万元),383,79,2719,6525,4054,6327,18704,4685,2739,13242,10657,2501,2,7062,4828,2318,2200,1013,623,503,414,413,165,17,--,-32,-4,5,293,293,-23,--,--,
对联营企业和合营企业的投资收益(万元),--,-5002,-4535,33,-833,-6550,863,-161,-66,-853,-14,58,-6,-200,-62,-40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1267,-22086,13244,12852,5707,22336,34171,11034,3620,23103,17727,4785,1836,13634,10122,2665,916,11468,8470,2424,675,5004,5301,1446,289,4972,5301,1283,6211,6033,6250,3653,1166,
营业外收入(万元),29,--,107,0,6,87,670,320,215,1094,797,273,197,2797,1685,848,159,2066,132,52,14,748,353,315,213,1732,1729,43,502,502,11,22,3,
营业外支出(万元),33,9,5,1,3,25,10,7,2,230,82,41,7,97,85,67,4,113,67,49,28,35,29,15,5,54,25,10,34,30,19,20,42,
非流动资产处置损失(万元),--,--,--,--,--,--,3,3,--,187,15,15,--,1,1,1,--,1,--,--,--,0,0,0,--,4,--,--,12,11,--,4,--,
利润总额(万元),1263,-22094,13346,12852,5710,22398,34830,11347,3833,23968,18442,5017,2025,16334,11722,3446,1071,13421,8534,2428,661,5717,5624,1746,497,6650,7004,1315,6680,6505,6241,3655,1127,
所得税费用(万元),251,1720,2447,1652,1084,4244,5158,2207,832,5183,3560,501,501,3619,2601,733,215,3610,2264,647,232,1577,1480,467,203,1749,1798,392,1851,1779,1563,1422,193,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1012,-23814,10900,11200,4627,18154,29672,9140,3001,18785,14882,4516,1524,12715,9121,2713,856,9811,6270,1781,428,4140,4144,1279,294,4902,5206,924,4830,4726,4679,2232,934,
归属于母公司所有者的净利润(万元),1143,-22952,11315,11375,4902,19079,30178,9461,3116,18996,15001,4537,1381,12641,9006,2643,848,9713,6238,1717,399,4173,4204,1286,290,4902,5206,924,4830,4726,4679,2232,934,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-5,--,
少数股东损益(万元),-132,-863,-415,-175,-275,-924,-506,-321,-115,-211,-119,-22,143,74,115,70,8,99,32,63,30,-33,-60,-7,4,--,--,--,--,--,--,--,--,
