报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),75219,277317,207785,129278,56299,225356,169323,110615,54346,201360,152009,98949,46136,200628,148202,97341,41775,181343,135992,91844,41256,173524,131526,83760,37730,164653,124204,83219,40915,162342,120390,80359,34734,143895,101352,29644,150957,173263,
营业收入(万元),75219,277317,207785,129278,56299,225356,169323,110615,54346,201360,152009,98949,46136,200628,148202,97341,41775,181343,135992,91844,41256,173524,131526,83760,37730,164653,124204,83219,40915,162342,120390,80359,34734,143895,101352,29644,150957,173263,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),74770,274050,196901,121812,53278,212498,160278,105113,52332,194534,145212,94909,44629,191574,139386,92414,40273,174374,129970,88685,40317,163654,124055,79673,35948,153786,115445,77589,38950,152191,112238,75316,33059,134140,94439,28364,143263,162949,
营业成本(万元),63884,229735,170479,104504,43918,180923,135819,88391,42935,162852,122625,79920,37184,159237,116600,77063,33366,146013,108790,73966,33180,139773,105897,67359,30360,132583,99607,67460,34015,131355,96673,64891,27868,115527,80684,23724,124827,144387,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),401,1754,1124,713,320,1349,582,381,238,1265,984,555,231,1317,1066,458,200,770,608,394,183,698,556,380,171,681,506,348,154,267,181,121,56,261,190,70,288,584,
销售费用(万元),3737,14749,10326,7029,4012,14761,10410,7126,3975,13844,9403,6066,3575,14061,9375,6154,2828,11047,8520,5360,2646,9908,7569,5036,2072,7231,5074,3349,1590,7563,5650,3613,1926,6891,4986,1726,6028,6880,
管理费用(万元),4870,15758,12387,8227,4484,15429,12675,8542,4282,15924,12562,8521,4495,14870,11708,7978,3781,14065,10860,7645,3938,12825,10171,6765,3463,12847,9835,6480,3032,11109,8203,5357,2766,9555,7139,2234,8298,7926,
财务费用(万元),2005,2727,2128,1137,500,-1854,-581,-346,256,-1979,-1500,-720,-428,584,277,25,113,1653,1225,949,431,185,-163,35,52,235,294,-180,238,1449,1130,907,450,1782,1462,633,3519,3604,
资产减值损失(万元),-126,9327,457,202,45,1889,1373,1018,646,2627,1138,566,-428,1505,359,736,-15,826,-32,370,-61,266,25,98,-169,209,129,131,-78,447,400,426,-7,123,-22,-23,303,-432,
公允价值变动收益(万元),3,-14,-58,11,34,384,429,401,227,39,382,723,135,-1873,-1364,-1214,-613,875,910,746,165,-174,-606,-871,-430,265,68,89,-155,450,--,--,0,0,--,0,0,0,
投资收益(万元),66,645,455,334,74,-908,-417,-518,-251,1097,614,280,-78,2321,1330,842,591,2216,1690,937,406,851,797,803,610,966,686,418,164,122,23,29,0,-18,-89,-24,494,27,
对联营企业和合营企业的投资收益(万元),0,593,390,258,74,-503,-63,-123,26,20,180,84,33,139,172,302,125,265,516,330,147,29,77,42,14,34,29,46,-1,-37,-17,-3,0,50,10,0,1,-297,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),4302,19041,11281,7810,3129,12334,9058,5385,1991,7961,7792,5043,1564,9502,8783,4555,1480,10060,8622,4843,1510,10547,7662,4019,1962,12098,9513,6136,1974,10724,8175,5073,1675,9737,6824,1256,8188,10341,
营业外收入(万元),5,399,1186,881,32,2626,488,421,170,738,440,302,12,1838,1637,1475,231,1003,800,633,28,3155,2535,2327,38,1684,616,528,15,1059,207,160,18,472,144,77,543,480,
