报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),49559,35753,19302,58602,37335,25558,12917,42391,30098,32260,29429,26227,
营业收入(万元),49559,35753,19302,58602,37335,25558,12917,42391,30098,32260,29429,26227,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),36583,25100,12613,41672,27140,18239,8923,32626,24371,27491,25544,23310,
营业成本(万元),27709,19308,9969,31316,20428,13980,7154,24611,18518,20938,19848,17985,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),512,354,205,614,329,213,103,323,176,234,209,122,
销售费用(万元),2977,1846,1009,3276,2088,1345,601,2530,1808,2007,1582,1467,
管理费用(万元),5290,3678,1602,5439,3626,2372,1146,4068,3396,3191,2660,2471,
财务费用(万元),-38,-22,-18,743,564,397,208,676,644,451,489,810,
资产减值损失(万元),134,-64,-154,284,106,-68,-289,417,-171,671,756,455,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),424,107,10,--,--,--,--,1,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),14242,10759,6700,16929,10195,7320,3994,9767,5727,4769,3886,2917,
营业外收入(万元),68,542,474,1095,662,321,94,737,588,664,1047,993,
营业外支出(万元),73,56,33,80,70,52,24,83,36,192,118,103,
非流动资产处置损失(万元),--,--,27,27,26,20,9,25,2,139,68,41,
利润总额(万元),14237,11245,7141,17944,10787,7589,4064,10421,6278,5241,4814,3807,
所得税费用(万元),2074,1683,1044,2927,2781,1889,700,1648,963,678,474,435,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),12163,9562,6097,15017,8006,5700,3364,8773,5315,4564,4340,3372,
归属于母公司所有者的净利润(万元),12163,9562,6097,15017,8006,5700,3364,8773,5315,4564,4340,3372,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.45,0.35,0.68,2.22,0.39,0.84,0.37,1.3,0.79,0.68,0.67,0.56,
稀释每股收益,0.45,0.35,0.68,2.22,0.39,0.84,0.37,1.3,0.79,0.68,0.67,0.56,
