报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),689386,3766218,2091130,1271102,584071,5550850,2558727,1408748,671855,3276207,1567978,808843,365653,4563638,1489723,908387,315041,3483584,1809536,879493,425231,3286336,1173666,647324,174323,2391851,649618,515973,214432,1959253,1042826,874486,722118,1209817,520704,349349,143598,976203,435146,226773,88245,748748,331477,186331,76774,356384,168299,119199,66205,
营业收入(万元),680256,3733221,2067408,1256844,577889,5532948,2545759,1400209,668168,3273327,1567028,808752,365653,4563638,1489723,908387,315041,3483584,1809536,879493,425231,3286336,1173666,647324,174323,2391851,649618,515973,214432,1959253,1042826,874486,722118,1209817,520704,349349,143598,976203,435146,226773,88245,748748,331477,186331,76774,356384,168299,119199,66205,
利息收入(万元),9130,32997,23722,14258,6182,17902,12967,8539,3687,2881,950,91,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,
营业总成本(万元),565233,2454738,1773703,1112175,474217,4737559,2188853,1258525,595798,2971330,1441784,769060,337053,3939772,1398824,866541,297410,3104879,1666694,803278,388242,2755394,1029923,556596,148588,1895160,572571,440414,190775,1547130,851604,696533,551019,964564,405043,298807,130399,824053,362898,191066,71436,570061,268097,148211,60452,300492,137785,99472,56096,
营业成本(万元),447579,2454738,1352782,867428,372435,3913326,1800367,1058419,497141,2337526,1090367,581048,246852,3243505,1118721,695796,237136,2545986,1337167,635304,312833,2233211,787563,416976,104569,1465565,395062,320760,137806,1213369,685295,575045,461076,765696,316754,229014,99922,555090,225070,125597,38181,420445,206380,108549,44044,217046,105829,78402,45886,
利息支出(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
