报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),71690,52734,34209,16514,80554,56593,38035,19972,103945,69821,52064,33437,142629,65890,41959,19335,125637,58966,38158,21011,89836,44729,25379,14831,65742,36806,24097,8698,43865,23601,16739,6105,37319,20096,13457,4369,28805,15412,10222,24379,14012,18472,9330,
营业收入(万元),71690,52734,34209,16514,80554,56593,38035,19972,103945,69821,52064,33437,142629,65890,41959,19335,125637,58966,38158,21011,89836,44729,25379,14831,65742,36806,24097,8698,43865,23601,16739,6105,37319,20096,13457,4369,28805,15412,10222,24379,14012,18472,9330,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),86320,62832,44366,23613,115982,79517,53385,25636,231463,102930,68748,35559,150833,86069,54368,23570,121914,64245,42915,23457,82322,46099,29566,15935,61213,37184,24242,10089,39941,23034,16302,6899,34777,19966,13432,5578,25544,15140,9874,21231,13386,15176,8538,
营业成本(万元),64940,47782,31250,15834,68801,49263,33194,16462,86686,55283,36757,18235,92654,48164,30934,14613,90129,43871,30004,17218,60809,32115,19319,10705,43635,23990,15818,6015,27819,14184,10372,3842,24059,12890,8452,2961,17120,9856,6376,14359,8370,11007,5634,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),187,118,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),871,494,378,87,790,446,353,29,1329,776,758,305,2471,802,381,144,1649,436,244,153,1548,870,820,348,1391,603,476,169,689,309,221,85,432,220,117,6,314,142,93,273,68,206,82,
销售费用(万元),1654,1112,814,436,22933,17797,13068,5075,49156,29992,19814,12024,35116,24526,15741,5894,16791,11361,7140,3273,8844,7090,5102,2607,8237,7279,4609,2432,6869,5178,3395,1938,6206,4031,2556,1813,4372,2736,1682,3408,2897,2417,1464,
管理费用(万元),11893,10238,8400,2957,10086,8803,4470,2355,16958,9981,6445,2618,13492,8909,5600,2230,8900,5927,3783,2251,8565,4157,2963,1858,6834,4484,2783,1352,4309,3264,2218,891,4060,2784,2119,741,3324,2063,1523,3003,1972,1520,1287,
财务费用(万元),-2843,-1404,-960,-360,3018,3206,2320,1575,7854,5983,4136,2207,6048,3610,1643,685,3383,2464,1557,498,2200,1619,1126,385,967,635,377,108,110,0,-9,143,-141,6,113,57,340,271,138,147,54,70,46,
资产减值损失(万元),9617,4492,4485,4659,10355,2,-21,139,69480,916,839,170,1052,58,67,5,1064,186,187,65,357,247,238,32,149,194,179,13,145,100,106,--,160,35,75,--,76,72,62,39,26,-44,25,
公允价值变动收益(万元),-5,-5,79,-5,-152,-157,-90,-92,157,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),-11264,-5518,-3301,-1975,73443,68727,2190,1323,3123,3569,2511,-16,77,-259,-102,-32,1328,101,-28,-19,31,-126,-59,-50,-54,-61,-40,-25,-20,-11,-2,--,--,--,--,--,0,0,0,0,0,11,0,
对联营企业和合营企业的投资收益(万元),-15074,-9604,-5961,-3267,-4000,-1904,-59,-81,283,148,42,-259,-55,-375,-218,-148,243,35,-94,-85,9,-126,--,--,-54,--,-40,--,-20,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),-24796,-14648,-12775,-8807,40955,46131,-12861,-4433,-124238,-29540,-14173,-2138,-8127,-20438,-12510,-4267,5051,-5179,-4785,-2465,7546,-1496,-4246,-1154,4475,-440,-186,-1417,3904,556,435,-794,2542,129,25,-1208,3260,272,348,3148,626,3308,792,
营业外收入(万元),198,244,232,44,1902,3552,2760,1823,3813,2679,2335,1918,6019,2548,1970,99,4622,2785,2403,1508,3938,1999,1959,166,2594,1783,1105,241,2036,663,588,462,3141,1818,913,757,2123,1448,674,1001,913,661,561,
营业外支出(万元),3594,34,32,33,11692,9070,9070,0,8126,70,49,37,217,13,12,2,144,132,107,106,1433,60,49,35,74,14,3,-8,43,21,11,0,38,20,14,13,97,91,91,69,68,3,5,
非流动资产处置损失(万元),--,--,--,--,--,3,3,--,8106,53,46,33,33,3,2,2,17,15,1,0,1376,15,14,--,53,4,-7,--,8,1,1,--,8,--,--,--,94,0,88,0,0,1,0,
