报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),23883374,87063943,60804959,39640632,19628183,75641617,53158337,35126534,18515610,67044822,47605628,32361549,16986602,63000116,47133353,32001409,16841146,56580701,42165329,28092753,14524445,48097967,35318182,23556123,12396666,43480395,28128440,18387735,9673150,31337629,22923156,14761835,6283077,13963576,9961094,6158519,2721505,10589226,8196531,5763746,2892881,10438425,7694632,5106735,2547490,1955950,335846,221802,107779,
营业收入(万元),23485251,85797772,59841942,39010786,19316835,74623674,52385460,34629475,18272288,66137393,46984084,31975613,16781900,62671239,46854731,31826171,16756070,56334567,41937787,27942509,14466742,47843258,35099918,23416320,12327315,43309548,27999537,18323808,9639704,31248549,22840184,14707231,6265521,13887542,9897725,6126514,2711131,10540559,8158156,5739961,2881473,10408358,7666297,5085964,2537320,1952387,335846,221802,107779,
利息收入(万元),348966,1115966,856579,561205,280282,911796,693240,444183,216526,829516,596876,369712,196065,319509,271718,170507,82689,236412,220300,145224,55186,249586,214871,137583,67890,165965,124985,61166,32402,73305,68272,40852,16740,67000,54909,31368,10113,44101,33950,23599,11313,26313,24691,17214,10043,3458,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),49157,150204,106438,68641,31067,106146,79637,52877,26796,77913,24668,16224,8637,9368,6905,4731,2387,9721,7242,5020,2517,5123,3393,2219,1461,4882,3918,2762,1044,15775,14701,13753,816,9034,8460,638,262,4565,4425,186,95,3755,3644,3557,127,104,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),23201676,84939923,59386128,38715256,19114491,73856367,51850918,34280039,17986237,65625357,46451039,31642762,16563427,61752182,46123080,31285174,16347116,55108547,41290357,27527071,14139793,45708770,33464319,22187175,11620162,40624660,26314015,17147886,9012046,29522300,21508870,13890504,5943388,13958976,9945024,6204881,2728763,11164404,8308149,5832120,2925402,10526863,7701057,5110171,2565312,1995037,341623,225328,110117,
营业成本(万元),20415966,74238241,51951293,34001329,16770371,65021811,45879123,30336929,15973555,58583288,41903576,28696709,14994171,54923603,41484135,28130585,14793003,49098848,37229023,24911674,12863013,40056360,29338495,19363867,10118277,35187030,22606468,14708283,7660804,25190260,18426441,11902035,5089891,12122757,8611279,5340443,2386306,9323519,7193299,5049698,2552251,8952900,6629602,4377687,2212657,1699579,285153,185747,92771,
利息支出(万元),92257,266865,211481,136325,69574,211810,153945,98579,49534,234790,187424,134251,70065,89942,94118,75547,35893,71651,49861,36477,18089,61066,27954,18979,10196,30886,34111,21382,10685,31754,25405,16981,8602,34354,23369,13335,6236,30577,25355,16524,8314,23132,20548,12614,6520,3432,--,--,--,
手续费及佣金支出(万元),2431,16077,8942,7222,4080,6782,3981,2538,1325,4461,3369,1906,952,1105,831,671,459,658,358,217,117,1381,445,200,86,1029,800,154,71,251,200,132,69,898,340,191,90,116,67,38,19,76,69,48,19,12,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,--,--,--,--,0,--,--,--,--,
