报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),155051,115820,76134,31340,103301,76264,49308,23395,79584,56457,34427,18108,64550,48840,31586,12876,54492,39895,25001,10399,44905,34204,21137,10287,33912,25243,16364,8761,20947,9766,16023,6953,3530,
营业收入(万元),155051,115820,76134,31340,103301,76264,49308,23395,79584,56457,34427,18108,64550,48840,31586,12876,54492,39895,25001,10399,44905,34204,21137,10287,33912,25243,16364,8761,20947,9766,16023,6953,3530,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),130301,95954,61890,27282,77818,55151,35884,16224,63786,44658,29003,14653,51881,37316,23566,9414,35690,25999,16574,7519,29038,21953,13549,6129,20635,15065,9319,4976,11015,4930,10174,4599,3079,
营业成本(万元),56098,42409,27088,11603,33579,25691,16876,7643,28590,20798,13549,7525,22099,16848,11028,4201,16945,12885,8628,3641,14731,11610,7061,3179,10064,7672,5108,2825,6267,3116,5759,2279,1918,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),12882,9818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2216,1438,923,448,1541,1044,660,323,1347,742,436,257,850,548,377,189,734,424,266,112,502,322,212,113,398,251,160,82,228,108,181,94,32,
销售费用(万元),45178,32443,20682,8710,29029,19506,12545,5877,24691,16093,9884,4385,21970,14418,8612,3669,13138,9425,5764,2559,11025,7939,5185,2164,8933,5700,3434,1732,3454,1364,3141,1366,644,
管理费用(万元),12078,8738,12348,6026,12989,8633,5678,2282,9463,7142,5349,2289,8259,6167,3810,1491,6073,3994,2495,1320,3968,2688,1522,803,2802,1918,965,542,1416,491,1200,870,443,
财务费用(万元),23,-175,-44,220,117,144,122,-81,-827,-370,-320,-22,-1438,-964,-557,-317,-1544,-1166,-890,-287,-1290,-967,-615,-275,-1596,-620,-453,-244,-341,-174,-121,-2,-2,
资产减值损失(万元),1827,1283,894,276,563,133,3,180,523,253,106,219,141,300,295,179,344,437,311,175,102,362,184,145,34,143,105,39,-9,24,13,-8,43,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,2,-2,
投资收益(万元),2692,1339,1586,2146,575,-133,-2216,-1732,-8483,-3197,-1849,-810,1134,1085,738,380,1001,935,735,388,1062,685,415,340,687,--,--,--,0,--,2,6,13,
对联营企业和合营企业的投资收益(万元),-10657,--,--,--,--,--,--,--,-9033,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
