报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),34545,16168,67491,48272,33939,15360,68143,47421,32820,15587,70962,46242,28542,12943,61658,42260,26392,11947,51977,37028,22488,10943,45584,34093,22112,11072,37947,23724,16442,7269,33066,21551,13717,6508,29120,19947,11584,28191,20987,25439,17914,
营业收入(万元),34545,16168,67491,48272,33939,15360,68143,47421,32820,15587,70962,46242,28542,12943,61658,42260,26392,11947,51977,37028,22488,10943,45584,34093,22112,11072,37947,23724,16442,7269,33066,21551,13717,6508,29120,19947,11584,28191,20987,25439,17914,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),29098,13844,63449,44567,30173,13696,57615,39881,27552,13333,56912,38430,23679,10468,50445,34884,21927,9837,42820,30320,18424,8843,37549,27976,17935,8767,30593,18775,13050,5658,27877,17910,11427,5441,24875,16949,9886,24950,18600,22325,15887,
营业成本(万元),24889,12185,53372,37856,25484,10999,48117,32398,22318,10974,48355,32062,19265,8469,43640,30793,19071,8546,37550,26942,16361,7970,34040,25430,16479,8443,28192,17489,12173,5357,24768,15819,10163,4823,22221,14582,8548,22524,17416,20745,14598,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
