报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),124789,82691,36047,104815,72625,41054,17011,93744,74362,40072,67102,37729,20648,
营业收入(万元),124789,82691,36047,104815,72625,41054,17011,93744,74362,40072,67102,37729,20648,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),120949,79160,34172,101672,71382,40897,17908,91131,69836,35757,59201,34497,18731,
营业成本(万元),107856,70624,30643,90139,63337,35650,15480,81120,61270,31613,52377,30109,15796,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),739,519,168,541,243,152,77,286,220,109,288,137,63,
销售费用(万元),1464,925,401,1458,1006,629,256,1281,1052,480,819,581,323,
管理费用(万元),7705,4973,2012,6637,4733,3034,1407,6132,4944,2490,4266,2664,1888,
财务费用(万元),2767,1850,827,2235,1797,1165,700,2076,1957,851,1210,950,693,
资产减值损失(万元),417,268,121,663,266,266,-12,235,392,214,241,56,-31,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,284,11,1,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7098,3531,1875,3143,1243,157,-896,2897,4537,4316,7901,3232,1917,
营业外收入(万元),131,2690,201,1766,484,296,120,799,5847,143,1115,667,373,
营业外支出(万元),397,312,66,492,245,239,67,145,174,107,224,190,41,
非流动资产处置损失(万元),41,34,0,21,5,4,--,2,12,11,78,16,6,
利润总额(万元),6831,5909,2010,4417,1482,215,-844,3550,10210,4352,8792,3709,2249,
所得税费用(万元),604,692,137,345,-51,-213,-184,302,1383,667,1788,457,253,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6227,5217,1873,4073,1533,427,-660,3249,8827,3685,7004,3251,1996,
归属于母公司所有者的净利润(万元),4726,3889,1821,4537,1941,711,-381,3489,8822,3673,7014,3281,2027,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1502,1328,52,-464,-408,-284,-279,-240,4,12,-10,-29,-31,
基本每股收益,0.53,0.47,0.23,0.58,0.25,0.09,-0.05,0.45,1.13,0.47,0.9,--,--,
稀释每股收益,0.53,0.47,--,0.58,0.25,0.09,--,0.45,1.13,0.47,0.9,--,--,
