报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),400308,1420978,1072555,718688,345590,1506917,1057053,686876,357530,1536181,1121305,719911,407420,1644416,1199884,768998,412797,1503953,1106112,742941,370111,1639952,1238028,842309,403869,1863038,1425679,946255,498418,2077154,1614504,1026455,526088,1340531,869053,474757,197440,1394728,1094602,721840,394039,1309324,908828,601286,325873,1038211,732718,452803,224030,
营业收入(万元),400308,1420978,1072555,718688,345590,1506917,1057053,686876,357530,1536181,1121305,719911,407420,1644416,1199884,768998,412797,1503953,1106112,742941,370111,1639952,1238028,842309,403869,1863038,1425679,946255,498418,2077154,1614504,1026455,526088,1340531,869053,474757,197440,1394728,1094602,721840,394039,1309324,908828,601286,325873,1038211,732718,452803,224030,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业总成本(万元),396860,1399931,1054113,709250,338966,1496176,1039637,675027,354143,1505024,1102952,708390,399464,1610233,1173446,749584,406090,1491759,1094589,739741,369509,1641620,1240656,839554,403753,1841706,1408086,936329,494711,2056626,1593257,1011512,519282,1311496,852759,466009,193020,1371828,1078009,712145,388716,1298789,899460,596075,324125,1012025,711672,438269,216375,
营业成本(万元),381467,1330067,1005868,676128,324377,1421446,1000337,651251,339372,1469672,1076884,692233,390712,1591991,1164554,744432,404688,1468490,1082092,730209,363951,1598357,1213869,821795,394524,1812121,1387513,922617,487706,2026544,1575964,1000711,513184,1291502,837121,456392,190159,1352696,1065704,702468,383771,1281432,889626,588926,318992,997424,700558,430480,212943,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业税金及附加(万元),1726,9085,6769,4955,1168,5112,1211,950,544,1975,1034,712,389,1657,1124,265,161,1710,1253,1015,661,1323,882,683,314,1159,645,483,336,711,212,138,76,551,218,139,71,598,290,186,77,366,262,157,73,324,212,137,64,
销售费用(万元),920,4449,3333,2214,1046,3935,2786,1862,1325,4069,2432,1688,877,3015,2556,1890,982,2804,2601,1798,1042,5309,4096,3163,1701,6463,4927,3405,1498,5101,3518,2154,1417,5784,4854,3119,270,1004,609,482,245,885,522,345,153,918,638,472,226,
管理费用(万元),12364,50967,37413,24926,13365,49784,34905,22871,11294,40272,28089,17915,8109,33425,23703,15729,7152,35608,23830,16103,7748,30576,23218,15080,7951,29865,21918,14515,6731,23972,17670,11185,5306,19653,12441,7431,3222,13932,9997,6973,3599,10996,8042,5345,3347,11874,9572,6561,3269,
财务费用(万元),311,2396,324,1663,-1014,4721,-115,-2563,1388,-11930,-5881,-3949,-749,-19750,-14557,-9755,-6687,-29399,-20380,-14293,-4708,-7933,-1160,-1438,-1151,-7423,-3566,-2315,-1086,-1969,-1792,-1215,-981,-3135,-2140,-1149,-591,476,1284,2031,1068,-136,-1204,-590,-163,8,-1006,-779,-128,
资产减值损失(万元),72,2967,405,-636,24,11177,512,656,219,966,394,-210,125,-104,-3934,-2976,-207,12545,5194,4909,816,13989,-247,271,414,-480,-3352,-2376,-474,2267,-2316,-1461,279,-2859,265,77,-111,3121,125,4,-44,5247,2212,1892,1722,1478,1699,1399,--,
公允价值变动收益(万元),4293,21657,20831,11850,2940,19637,21388,15984,14920,-11975,-1860,3855,-1619,-17211,-13883,-19198,-18844,7407,3050,2707,1334,5097,4322,1721,2743,-1566,--,--,--,-10,-10,-1,--,10,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--,
投资收益(万元),1693,20021,12889,10644,-293,3504,2392,2050,463,587,686,871,3,9003,4917,-623,-37,4840,1551,1307,1380,1901,1416,1197,793,5479,2474,1862,839,21234,8667,5842,1957,1509,2578,2040,218,6702,6636,4821,2195,71346,51147,47717,42245,10132,6613,4049,1625,
对联营企业和合营企业的投资收益(万元),595,4131,2169,1248,-296,2060,1630,1342,463,-2545,483,670,3,2536,1709,740,-37,905,-292,-528,-292,1413,1204,1067,793,3998,2046,1862,839,20065,6092,3626,1944,372,211,2040,218,4736,5548,3816,1675,10044,5948,4281,2134,9354,5798,4049,1625,
