报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1663499,1066897,466855,2238824,1715481,1167635,531662,1369916,763182,430582,174982,1078422,758456,451378,163927,791206,581098,399436,169560,984326,731145,438492,201737,771833,499092,304474,97020,206176,100154,52872,16297,279479,238523,193733,88341,218776,115410,61663,16014,188482,141753,100519,16829,159471,107515,69916,19106,146339,126169,62102,22920,
营业收入(万元),1663499,1066897,466855,2238824,1715481,1167635,531662,1369916,763182,430582,174982,1078422,758456,451378,163927,791206,581098,399436,169560,984326,731145,438492,201737,771833,499092,304474,97020,206176,100154,52872,16297,279479,238523,193733,88341,218776,115410,61663,16014,188482,141753,100519,16829,159471,107515,69916,19106,146339,126169,62102,22920,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
营业总成本(万元),1688469,1076344,474224,2124400,1640742,1127094,516485,1350955,758178,445831,197209,990006,705712,414050,160603,759365,554307,378986,161520,901590,648653,375389,164284,626337,391701,235718,72024,161062,78271,44865,13910,258615,223101,184930,83895,216727,113592,61411,15712,187441,141299,99895,16731,158040,106021,68795,18882,145535,123724,60638,22015,
营业成本(万元),1252368,795058,350727,1611384,1283267,903358,406948,922997,471379,263065,108891,599880,420804,243018,88814,469416,346292,237111,97998,676040,503995,283926,127756,458156,285693,164841,39721,83914,38317,22122,7093,235183,206335,174869,80246,210079,110367,59449,14979,181462,136104,96237,15554,149960,100370,65018,17857,136268,118799,57818,21042,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,
