报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),168510,755533,539838,354844,184713,654303,492529,314749,172923,653243,466765,306117,142903,551555,387883,248279,110251,498214,499473,390643,
营业收入(万元),168510,755533,539838,354844,184713,654303,492529,314749,172923,653243,466765,306117,142903,551555,387883,248279,110251,498214,499473,390643,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),168275,752928,531357,343814,176797,622160,466429,296250,163577,628220,447998,291512,135516,531582,369551,235797,104884,481360,481260,375471,
营业成本(万元),149940,673724,477982,311519,160303,553280,418013,266751,148593,564723,406314,266046,123934,469076,327640,209204,93154,426779,424779,331252,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),699,3577,2834,1959,952,3518,2171,1286,622,2266,1646,918,291,2286,1630,998,539,1802,1814,502,
销售费用(万元),2832,12313,8427,5256,2738,11421,7635,5088,2707,13589,9148,6150,2934,11072,7514,4860,2240,9523,9200,7236,
管理费用(万元),13156,59220,39215,23599,11570,56306,38559,24141,12084,44554,29527,18726,9245,42213,28316,17910,8685,38608,35011,30711,
财务费用(万元),1506,9,652,205,-331,-6954,-2179,-1440,-250,1313,1183,-986,-614,2816,2414,1860,1200,910,3280,4498,
资产减值损失(万元),144,4086,2248,1277,1565,4590,2230,425,-178,1775,181,658,-274,4120,2038,965,-935,3737,7176,1272,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),107,3872,3506,2436,1616,1475,514,34,16,1161,1066,503,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,-117,-60,-60,--,-63,-11,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),573,6495,12069,13549,9531,33617,26613,18532,9361,26185,19832,15108,7387,19973,18331,12482,5367,16854,18213,15172,
营业外收入(万元),335,4855,3727,1835,2159,4669,3239,1857,1138,2273,1510,953,400,1901,1308,771,310,1899,1171,588,
营业外支出(万元),359,596,546,230,64,680,513,429,244,326,105,260,347,595,374,51,38,333,391,247,
非流动资产处置损失(万元),--,--,53,14,14,152,70,48,32,217,43,21,147,101,81,--,30,67,44,34,
利润总额(万元),550,10754,15250,15154,11626,37607,29340,19960,10256,28132,21237,15801,7441,21279,19266,13201,5639,18420,18993,15513,
所得税费用(万元),438,811,1613,1731,1603,3643,3219,2272,1299,2882,2780,2188,1093,1631,3125,1949,639,1534,1618,1760,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),111,9943,13636,13423,10022,33963,26121,17688,8957,25249,18457,13613,6347,19647,16141,11252,5000,16886,17375,13753,
归属于母公司所有者的净利润(万元),98,10137,13692,13515,10078,34310,26431,17946,9060,25260,18457,13613,6347,19647,16141,11252,5000,16886,17375,13753,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),14,-194,-56,-91,-56,-346,-310,-258,-103,-10,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0,0.13,0.18,0.18,0.29,1.06,0.84,0.6,0.3,0.88,0.65,0.5,0.25,0.87,0.72,0.5,0.22,0.75,0.77,0.65,
稀释每股收益,0,0.13,0.18,0.18,0.29,1.06,0.84,0.6,0.3,0.88,0.65,0.5,0.25,0.87,0.72,0.5,0.22,0.75,0.77,0.65,
