报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),4658,66827,67007,50930,17723,100974,66191,46753,10936,84327,56221,34061,14477,73086,41321,29190,13706,44467,24523,20069,4609,34365,19234,10674,3813,24811,13158,7406,1109,35906,27120,19479,16112,49350,43535,26863,9781,34195,24474,17476,7990,25747,18540,13275,19054,11814,15779,14674,
营业收入(万元),4658,66827,67007,50930,17723,100974,66191,46753,10936,84327,56221,34061,14477,73086,41321,29190,13706,44467,24523,20069,4609,34365,19234,10674,3813,24811,13158,7406,1109,35906,27120,19479,16112,49350,43535,26863,9781,34195,24467,17473,7990,25747,18540,13275,19054,11814,15779,14674,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
营业总成本(万元),8575,106983,70830,53362,18276,95379,58798,41869,10674,78922,54423,32865,14068,70555,42343,28755,13376,47669,27037,21209,4663,35200,19958,11225,3879,29265,14799,8615,2134,33686,25931,18891,14213,48926,34651,20718,7528,25703,18535,13369,6051,19624,13978,9886,14342,9313,11971,10800,
营业成本(万元),3171,53485,53114,40471,13835,72072,45084,32023,6863,59267,40411,25133,11522,51956,32698,22941,11055,36720,20789,16932,3325,28268,15322,8533,3042,20647,10719,5859,985,22181,19696,14196,11420,35951,30198,17591,6107,22010,16224,11687,5030,16625,11719,8403,12204,7755,9959,9231,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,
