报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),50909,190207,131174,86574,40345,146551,96514,60912,29701,104807,73361,50066,27361,101792,70113,44928,22703,75049,51987,46920,
营业收入(万元),50909,190207,131174,86574,40345,146551,96514,60912,29701,104807,73361,50066,27361,101792,70113,44928,22703,75049,51987,46920,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),41067,155865,105901,70160,30884,117573,75998,48251,22927,86217,58966,40018,21102,78549,53248,33469,16666,54070,36546,32197,
营业成本(万元),33723,127443,86969,57088,26224,94370,61129,38965,18773,66896,45977,31280,16680,62698,43181,27351,13776,44599,29601,26200,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),319,2000,1327,944,304,1606,876,590,290,1019,742,520,286,1003,658,441,234,681,535,405,
销售费用(万元),1318,4867,3589,2400,927,3522,2463,1446,700,2559,1801,1158,539,2262,1520,920,425,1575,1205,1025,
管理费用(万元),5940,20774,13932,9165,3957,17708,12369,7669,3574,15640,10746,7082,3191,11589,7456,4535,2007,6633,5501,4517,
财务费用(万元),409,236,53,20,-5,-949,-817,-517,-132,-134,-81,158,461,600,312,13,-43,246,-296,406,
资产减值损失(万元),-641,545,32,543,-523,1317,-22,99,-278,236,-219,-180,-54,396,120,208,268,335,0,-356,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1,529,389,277,98,528,206,359,176,675,518,--,--,61,61,61,88,49,-10,--,
对联营企业和合营企业的投资收益(万元),1,403,263,152,-5,-190,-201,2,--,--,--,--,--,11,--,11,88,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9877,35828,26392,17383,9559,29505,20722,13020,6951,19265,14913,10048,6259,23304,16926,11520,6125,21029,15430,14723,
营业外收入(万元),14,72,213,10,52,961,955,697,117,1711,770,655,90,902,741,119,32,873,1102,1050,
营业外支出(万元),5,175,267,225,105,161,108,42,17,71,44,41,25,39,9,5,7,75,6,7,
非流动资产处置损失(万元),--,--,126,120,103,115,90,17,1,63,20,20,6,31,3,1,1,68,6,5,
利润总额(万元),9886,35725,26339,17168,9506,30305,21569,13675,7051,20906,15640,10662,6325,24168,17658,11635,6150,21828,16526,15766,
所得税费用(万元),1898,5859,4228,3167,1789,5218,3778,2403,1194,3184,2608,1847,972,3770,2789,1771,979,3403,2002,1943,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7989,29867,22111,14001,7718,25087,17791,11272,5857,17721,13032,8816,5353,20398,14869,9864,5171,18424,14525,13823,
归属于母公司所有者的净利润(万元),7835,29285,21796,13960,7354,24971,17707,11436,5945,17636,12917,8687,5226,20165,14751,9842,5176,18399,14532,13823,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,268,
少数股东损益(万元),154,582,315,41,363,116,84,-163,-88,85,115,128,127,233,118,23,-6,25,-7,-0,
基本每股收益,0.12,0.46,0.35,0.22,0.18,0.59,0.42,0.27,0.14,0.44,0.32,0.22,0.15,0.56,0.41,0.27,0.14,0.51,0.4,0.38,
稀释每股收益,0.12,0.46,0.35,0.22,0.18,0.59,0.42,0.27,0.14,0.44,0.32,0.22,0.14,0.56,0.41,0.27,0.14,0.51,0.4,0.38,
