报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),142319,68582,285742,200477,124227,55955,221928,167043,107144,53963,201642,138740,89248,39471,156322,112459,72478,32694,130564,91127,58482,26509,103350,73443,46355,21958,84011,61454,39268,17505,72874,55814,37506,17304,70170,53033,33983,63363,45316,45453,25406,
营业收入(万元),142319,68582,285742,200477,124227,55955,221928,167043,107144,53963,201642,138740,89248,39471,156322,112459,72478,32694,130564,91127,58482,26509,103350,73443,46355,21958,84011,61454,39268,17505,72874,55814,37506,17304,70170,53033,33983,63363,45316,45453,25406,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),121709,58774,246655,170945,107087,49977,202732,142036,93851,49547,191689,117123,72251,32432,126808,90433,59200,27509,109976,76796,49607,23069,90428,65041,41174,19719,73379,48666,31168,14859,56210,41938,28646,14137,55085,41848,27025,51174,36849,37737,21466,
营业成本(万元),94368,43039,187197,131912,83485,38823,156569,117446,78753,42135,148096,95566,59545,25887,101781,72502,47469,21868,87157,60880,39137,18278,74695,54369,34597,16726,57449,38978,25221,11432,46893,35759,24705,12016,47708,36098,23471,44921,32290,33422,18890,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
