报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),29640,19102,9575,38943,29398,18729,8290,32799,25744,34664,18251,29138,25655,20855,
营业收入(万元),29640,19102,9575,38943,29398,18729,8290,32799,25744,34664,18251,29138,25655,20855,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),20844,13230,6440,28110,21148,13831,6107,26634,20336,27993,14639,23888,20964,16234,
营业成本(万元),14793,9561,4912,19393,14893,9763,4309,18127,14563,20274,10747,16416,14940,12203,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),640,415,184,754,398,265,162,418,324,385,207,302,243,114,
销售费用(万元),1414,1034,424,1955,1172,901,196,1754,1106,1969,1039,1875,1649,1082,
管理费用(万元),3869,2336,1154,5367,3680,2044,1035,5209,3546,4080,1887,3907,2979,2187,
财务费用(万元),321,149,65,177,378,255,210,818,659,1170,537,1301,1081,538,
资产减值损失(万元),-194,-265,-299,464,627,602,194,308,139,115,223,88,72,110,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),240,146,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9036,6018,3135,10834,8250,4898,2184,6165,5408,6671,3612,5250,4691,4621,
营业外收入(万元),641,422,137,680,394,280,58,459,254,651,367,401,430,335,
营业外支出(万元),4,0,--,12,5,--,0,5,0,23,16,1,0,3,
非流动资产处置损失(万元),1,0,--,9,--,--,--,--,--,4,--,--,--,--,
利润总额(万元),9673,6440,3272,11502,8639,5178,2242,6619,5661,7299,3963,5651,5121,4954,
所得税费用(万元),1540,993,530,1707,1404,846,390,949,904,896,534,759,640,763,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8133,5447,2742,9795,7235,4332,1852,5669,4758,6403,3429,4892,4481,4191,
归属于母公司所有者的净利润(万元),8147,5461,2748,9827,7260,4351,1861,5734,4816,6403,3429,4892,4481,4191,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-14,-14,-6,-33,-25,-19,-9,-64,-58,--,--,--,--,--,
基本每股收益,0.65,0.45,0.21,0.98,0.73,0.44,0.19,0.57,0.48,0.64,0.34,0.49,0.45,0.46,
稀释每股收益,0.65,0.45,0.21,0.98,0.73,0.44,0.19,0.57,0.48,0.64,0.34,0.49,0.45,0.46,
