报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),2542843,1695934,913518,2647697,1951453,1326236,715466,2164232,1645606,1120350,588572,1806683,1345542,906514,500230,1594919,1157730,776192,419653,1335873,947738,610575,332230,1116515,789645,511332,255143,608051,427274,279242,139073,330880,230343,147294,69939,237716,174387,119451,59246,172716,130370,82389,32892,129406,93097,59750,22938,82561,57902,34433,15387,
营业收入(万元),2542843,1695934,913518,2647697,1951453,1326236,715466,2164232,1645606,1120350,588572,1806683,1345542,906514,500230,1594919,1157730,776192,419653,1335873,947738,610575,332230,1116515,789645,511332,255143,608051,427274,279242,139073,330880,230343,147294,69939,237716,174387,119451,59246,172716,130370,82389,32892,129406,93097,59750,22938,82561,57902,34433,15387,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,
营业总成本(万元),2097200,1391774,746519,2182391,1583044,1074919,573639,1775179,1343533,913873,473022,1492105,1101556,740515,404681,1333582,963128,643522,341139,1122810,786944,500612,267000,951605,674319,430069,208788,498851,347098,225049,109147,258091,179588,113834,51882,186009,141380,96595,47704,145302,108516,67895,27440,108556,78312,50420,19596,67673,46957,27619,12778,
营业成本(万元),1770507,1184329,646823,1845015,1357759,932181,503848,1517153,1168041,798801,421509,1294727,962893,650057,361596,1176822,848463,568231,305005,987269,693152,440982,238039,835606,592907,378738,184219,424539,296913,194769,93883,210101,147450,93471,42554,158331,122186,85047,42478,126248,95379,60078,24029,95622,69004,44496,16993,58496,40292,23320,10566,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,
