报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,
营业总收入(万元),104447,744140,370422,221995,85699,751581,280267,163617,84300,464668,203100,92381,35107,350102,164719,85910,29936,260118,163082,118271,58052,246256,129699,55968,26806,233565,145567,114426,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,--,2501,277,495,
营业收入(万元),104447,744140,370422,221995,85699,751581,280267,163617,84300,464668,203100,92381,35107,350102,164719,85910,29936,260118,163082,118271,58052,246256,129699,55968,26806,233565,145567,114426,0,0,0,0,--,--,0,0,0,0,0,0,--,--,0,--,2501,277,495,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
营业总成本(万元),112359,723117,380003,236332,98318,710553,290442,171441,86426,464670,210616,95083,37452,337225,160781,82500,29076,222594,133872,94073,43750,187105,103441,42036,19165,153472,103725,77834,27,212,140,136,133,401,166,93,44,153,51,27,493,268,174,--,4913,2571,2230,
营业成本(万元),77683,507541,264635,163342,63262,535799,215164,124129,61453,341431,148740,64618,23558,261029,121844,61213,17963,158308,90637,63076,29159,126962,72844,24955,12056,89674,72265,54542,0,0,--,0,0,--,0,0,0,0,--,0,--,--,0,--,2688,460,464,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
营业税金及附加(万元),5174,42487,19294,10967,4738,56392,13717,10396,6879,36906,21643,9889,3697,29173,13549,7488,3591,26668,20584,16464,8790,37093,18394,10035,4454,46854,20359,15682,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,
销售费用(万元),9072,46075,26156,14555,6195,40924,23156,13873,5041,28584,17027,8085,3444,19406,8884,3923,2294,15019,8770,5289,2189,11132,4963,2157,459,5901,3979,2458,--,0,--,--,--,--,--,0,0,0,--,0,--,--,--,--,23,23,23,
管理费用(万元),9630,63278,33011,20770,10326,53078,26646,16597,7670,38128,20095,10672,5382,23150,14277,8813,4696,16248,9238,5547,2435,10341,6244,4017,1721,9204,5898,4345,27,217,141,137,134,404,171,99,44,152,51,28,497,274,180,--,1803,1759,1352,
财务费用(万元),10621,61008,37205,26948,13595,24462,12117,6903,4866,18703,2405,1650,912,3423,1939,741,607,6565,4520,3467,851,1620,1121,935,475,1455,1178,705,-1,-1,-0,-0,-0,-1,-0,-0,-0,-3,-1,-1,-1,-0,-0,--,371,308,371,
资产减值损失(万元),179,2729,-298,-250,201,-103,-357,-456,518,917,707,168,458,1044,288,322,-75,-214,123,229,326,-43,-124,-64,1,384,47,101,--,-3,-0,-0,--,-2,-5,-5,--,3,--,0,-3,-5,-5,--,27,20,20,
公允价值变动收益(万元),--,15147,12395,12395,12355,3721,307,307,--,6846,140,140,--,19959,9589,9589,--,11795,8904,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
投资收益(万元),12758,76866,32246,27722,11973,27593,23275,16293,9127,18239,12916,8552,2580,10764,9546,6338,2455,20280,18964,15702,2419,9085,115,115,115,-70,-56,-45,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,5,-33,-37,
对联营企业和合营企业的投资收益(万元),12758,36024,29789,24970,11973,27568,23275,16293,9127,--,12916,8552,2580,--,9546,6338,2455,9819,--,--,2419,--,115,115,115,-70,-56,-45,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,-37,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
