报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),21386,14213,6560,27551,17855,12237,5201,23673,12131,26893,23038,19848,
营业收入(万元),21386,14213,6560,27551,17855,12237,5201,23673,12131,26893,23038,19848,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19428,12382,5778,24145,15842,10588,4445,20821,9973,21302,18669,16526,
营业成本(万元),14330,9300,4240,17547,11194,7245,3122,14657,7219,15458,13183,12594,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),209,197,103,335,133,97,38,195,90,250,188,159,
销售费用(万元),898,490,245,1136,823,592,221,1005,540,1062,886,786,
管理费用(万元),3802,2299,1182,4695,3544,2490,1035,4765,2006,4251,3529,2549,
财务费用(万元),236,171,81,266,201,135,71,160,91,290,720,284,
资产减值损失(万元),-49,-75,-74,166,-52,29,-41,39,26,-9,164,154,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),20,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2010,1831,782,3406,2013,1649,756,2853,2158,5591,4369,3323,
营业外收入(万元),162,61,21,151,147,95,1,637,3,28,151,45,
营业外支出(万元),17,17,6,65,51,39,39,97,25,34,133,68,
非流动资产处置损失(万元),--,--,--,6,--,--,--,--,--,2,2,0,
利润总额(万元),2155,1875,797,3492,2108,1705,718,3392,2136,5585,4387,3301,
所得税费用(万元),136,191,80,385,151,208,82,418,302,839,692,530,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2019,1684,716,3107,1957,1497,636,2974,1834,4746,3694,2771,
归属于母公司所有者的净利润(万元),2019,1684,716,3107,1957,1497,636,2974,1834,4746,3694,2771,
被合并方在合并前实现净利润(万元),--,-15,--,--,--,33,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.28,0.25,--,0.47,0.3,0.23,--,0.45,0.28,0.72,0.67,0.55,
稀释每股收益,0.28,0.25,--,0.47,0.3,0.23,--,0.45,0.28,0.72,0.67,0.55,
