报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),288774,227291,339842,279766,323419,72067,287511,248805,214480,
营业收入(万元),288774,227291,339842,279766,323419,72067,287511,248805,214480,
利息收入(万元),--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,
营业总成本(万元),279055,217430,332464,273105,316071,69763,279733,242925,207586,
营业成本(万元),256054,202278,299486,247214,283678,64040,251734,219996,192987,
利息支出(万元),--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),226,205,80,13,89,5,41,24,48,
销售费用(万元),15865,10333,21610,16998,20733,3148,17684,15124,10255,
管理费用(万元),4081,2895,4971,3326,5202,850,4350,4293,3102,
财务费用(万元),2308,588,5390,4476,6065,1388,4127,1776,1053,
资产减值损失(万元),522,1131,927,1078,305,333,1797,1713,142,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,
投资收益(万元),97,82,119,64,201,42,163,45,67,
对联营企业和合营企业的投资收益(万元),-0,17,12,-19,8,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,
营业利润(万元),10483,10387,7497,6725,7549,2346,7942,5925,6961,
营业外收入(万元),408,6,4274,3573,4757,0,4061,3868,852,
营业外支出(万元),4,2,26,14,27,2,25,49,19,
非流动资产处置损失(万元),2,1,13,2,0,0,0,5,1,
利润总额(万元),10887,10392,11745,10285,12279,2344,11977,9744,7794,
所得税费用(万元),3193,3257,3313,3173,3919,735,3433,2599,2080,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,
净利润(万元),7694,7135,8432,7111,8360,1609,8545,7144,5714,
归属于母公司所有者的净利润(万元),7253,6445,8172,6598,8827,1742,8072,6872,5546,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,60,--,--,
少数股东损益(万元),441,689,260,514,-466,-133,473,272,168,
基本每股收益,0.73,0.64,0.82,0.66,0.88,0.17,0.81,0.79,0.69,
稀释每股收益,0.73,0.64,0.82,0.66,0.88,0.17,0.81,0.79,0.69,
