报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),124185,87661,43969,303353,195497,127753,62360,287783,169998,108744,51428,380759,194130,67602,38417,171524,100780,62245,31805,144535,83260,51401,27412,110553,62438,37994,20086,75370,42982,24933,11592,43406,25469,15401,6781,29355,17917,11481,21202,13151,11917,7265,
营业收入(万元),124185,87661,43969,303353,195497,127753,62360,287783,169998,108744,51428,380759,194130,67602,38417,171524,100780,62245,31805,144535,83260,51401,27412,110553,62438,37994,20086,75370,42982,24933,11592,43406,25469,15401,6781,29355,17917,11481,21202,13151,11917,7265,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),123698,87501,41686,324514,191803,123037,56974,277983,162395,100767,44183,353314,175879,51199,27173,139378,81404,49142,23113,117789,67673,40451,20614,91258,50939,29572,15201,63023,36522,19788,9237,36905,22051,12641,5609,24726,14815,9071,17867,10711,10238,6754,
营业成本(万元),86530,61159,31977,235349,154168,98326,46028,203590,119484,72875,32509,290109,141012,32923,18840,87751,50973,31465,15941,72238,42455,26336,13661,54237,31327,18691,9510,39548,22033,12505,5833,22115,13264,7997,3485,15297,9776,6255,11626,6933,7691,5168,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),2679,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),436,357,143,1327,689,581,153,1944,718,551,377,1518,736,402,254,1206,451,277,99,1027,315,288,178,828,352,301,114,355,116,93,29,231,108,71,8,178,101,72,105,153,34,26,
销售费用(万元),20331,13003,5518,40425,23809,16610,6245,38487,24496,16272,6204,34472,22509,11330,5555,28712,17618,10402,4660,25329,15470,8710,4335,20494,12784,7148,3435,11804,8493,4221,2114,9229,6002,2979,1454,5670,3067,1496,3674,2413,1909,1109,
管理费用(万元),10939,9210,4545,23683,16309,10534,5040,28682,17826,10815,4861,21833,10994,5805,2722,17452,11091,5539,2695,15662,10214,5618,2645,13566,7534,4370,2219,9141,5351,3169,1372,5376,2869,1754,757,3216,1831,1196,2380,1212,546,334,
财务费用(万元),-1959,-970,-497,-1298,-1053,-797,-399,-504,58,440,233,-335,-572,-456,-198,-1080,-756,-570,-283,-962,-720,-439,-206,-454,-305,-186,-76,-377,-301,-206,-112,-373,-199,-168,-96,-43,24,37,9,-0,89,81,
资产减值损失(万元),4742,4742,--,25028,-2119,-2217,-93,5784,-185,-185,-1,5717,1200,1196,--,5336,2029,2029,--,4494,-61,-61,--,2587,-753,-753,--,2551,830,5,--,325,8,8,--,409,16,16,72,0,-31,36,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),828,1011,-225,3158,1885,1391,123,159,614,1,73,21,58,40,36,288,195,123,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,-16,-16,0,0,
